country,year,SCD
QAT,2019,0.16999080728731417
QAT,2020,0.20185176435047644
QAT,2021,
QAT,2022,
ROU,2009,0.03725636101880526
ROU,2010,0.030309748418478378
ROU,2011,0.029702026070731108
ROU,2012,0.029768668719931342
ROU,2013,0.030202210194670877
ROU,2014,0.02882726234664239
ROU,2015,0.030304238535996116
ROU,2016,0.03147841032819936
ROU,2017,0.03993733645764512
ROU,2018,0.03839431119779611
ROU,2019,0.042034114232806556
ROU,2020,0.01738637455949718
ROU,2021,
ROU,2022,
RUS,2009,0.03621070725899282
RUS,2010,0.029716306585337016
RUS,2011,0.029549242564630134
RUS,2012,0.03008452037435604
RUS,2013,0.03408964632632508
RUS,2014,0.034840753683952584
RUS,2015,0.03369228152661132
RUS,2016,0.03884200893248881
RUS,2017,0.03637005685244148
RUS,2018,0.03671042422566788
RUS,2019,0.03580103369858879
RUS,2020,0.013018755839966218
RUS,2021,
RUS,2022,
RWA,2009,0.3794213470059883
RWA,2010,0.3410478370757181
RWA,2011,0.34270371072796946
RWA,2012,0.36640258912212403
RWA,2013,0.3451253585571862
RWA,2014,0.3289700140000006
RWA,2015,0.37761674497788755
RWA,2016,0.32994552908798436
RWA,2017,0.26130805684177266
RWA,2018,0.26198931321704644
RWA,2019,0.27439732529069716
RWA,2020,0.10828622920543281
RWA,2021,
RWA,2022,
SAU,2009,0.03337684156624354
SAU,2010,0.0287819315466673
SAU,2011,0.02476450199880922
SAU,2012,0.02103052229802852
SAU,2013,0.022411617247059087
SAU,2014,0.026094917928107298
SAU,2015,0.05129571800244392
SAU,2016,0.06689654714651738
SAU,2017,0.06261136931314808
SAU,2018,0.0538999963588236
SAU,2019,0.06943608759532638
SAU,2020,0.03259542730636353
SAU,2021,
SAU,2022,
SDN,2009,0.030746587186414574
SDN,2010,0.007957968007496138
SDN,2011,0.026071991199457228
SDN,2012,0.2991919492045451
SDN,2013,0.18898616153361802
SDN,2014,0.25665624888167843
SDN,2015,0.2856400153231541
SDN,2016,0.4729465806290338
SDN,2017,0.4077970016757998
SDN,2018,0.4216527357698742
SDN,2019,
SDN,2020,
SDN,2021,
SDN,2022,
SEN,2009,0.15169379717389725
SEN,2010,0.14404396964352817
SEN,2011,0.13833720072783973
SEN,2012,0.11816071953948404
SEN,2013,0.11706905945383253
SEN,2014,0.11179391990086597
SEN,2015,0.10345293609705483
SEN,2016,0.10693611714623114
SEN,2017,0.10207264562468603
SEN,2018,0.10499384294549409
SEN,2019,
SEN,2020,
SEN,2021,
SEN,2022,
SGP,2009,0.11596911182430701
SGP,2010,0.11745797165598937
SGP,2011,0.11796938940016793
SGP,2012,0.1182130848105553
SGP,2013,0.11811528868341821
SGP,2014,0.11801088387800071
SGP,2015,0.1175733534652591
SGP,2016,0.1193170708241298
SGP,2017,0.11862250315637488
SGP,2018,0.11761817597530162
SGP,2019,0.1085
SGP,2020,0.1085
SGP,2021,0.1085
SGP,2022,0.1085
SLB,2009,0.16732551638801724
SLB,2010,0.16090991541526856
SLB,2011,0.12350912508035398
SLB,2012,0.11055626003749691
SLB,2013,0.11936019418038496
SLB,2014,0.11460220234731124
SLB,2015,0.11366235998085217
SLB,2016,0.12954978489439847
SLB,2017,0.13896159901873317
SLB,2018,0.1351867073170731
SLB,2019,0.13876163933747418
SLB,2020,0.01631032368794326
SLB,2021,
SLB,2022,
SLE,2009,0.07896075781057653
SLE,2010,0.061656671153847806
SLE,2011,0.09433807658375548
SLE,2012,0.03716350036964221
SLE,2013,0.046448814968131344
SLE,2014,0.022526782518438808
SLE,2015,0.05198411491309312
SLE,2016,0.047750419771280556
SLE,2017,0.04897093076275359
SLE,2018,0.05430099956686804
SLE,2019,
SLE,2020,
SLE,2021,
SLE,2022,
SLV,2009,0.13022439394658192
SLV,2010,0.12995111745891252
SLV,2011,0.12400911781716735
SLV,2012,0.14729348226340985
SLV,2013,0.16124122084386985
SLV,2014,0.19245112340535148
SLV,2015,0.17406931518266425
SLV,2016,0.1686387180552368
SLV,2017,0.16920870452602257
SLV,2018,0.18196380115739602
SLV,2019,0.20664415603124003
SLV,2020,0.12352000942351331
SLV,2021,
SLV,2022,
SMR,2009,
SMR,2010,
SMR,2011,
SMR,2012,
SMR,2013,
SMR,2014,
SMR,2015,
SMR,2016,
SMR,2017,
SMR,2018,
SMR,2019,
SMR,2020,
SMR,2021,
SMR,2022,
SOM,2009,
SOM,2010,
SOM,2011,
SOM,2012,
SOM,2013,
SOM,2014,
SOM,2015,
SOM,2016,
SOM,2017,
SOM,2018,
SOM,2019,
SOM,2020,
SOM,2021,
SOM,2022,
SRB,2009,0.08285161467122448
SRB,2010,0.07041611930062239
SRB,2011,0.07066993680472891
SRB,2012,0.06955801005471028
SRB,2013,0.06330435472691305
SRB,2014,0.06826748541667799
SRB,2015,0.07378495390437752
SRB,2016,0.07448270191661208
SRB,2017,0.07709739950406629
SRB,2018,0.07554940565207537
SRB,2019,0.07583602489305462
SRB,2020,0.05520022451527342
SRB,2021,
SRB,2022,
SSD,2009,
SSD,2010,
SSD,2011,
SSD,2012,
SSD,2013,
SSD,2014,
SSD,2015,0.005003006508317584
SSD,2016,
SSD,2017,
SSD,2018,
SSD,2019,
SSD,2020,
SSD,2021,
SSD,2022,
STP,2009,0.47835153838221933
STP,2010,0.5414942410425847
STP,2011,0.6354561795982324
STP,2012,0.6021271905538987
STP,2013,0.7179468235414658
STP,2014,0.6593576149019327
STP,2015,0.7131362421350579
STP,2016,0.7405820365456472
STP,2017,0.7550339474601234
STP,2018,0.890840605043176
STP,2019,
STP,2020,
STP,2021,
STP,2022,
SUR,2009,0.040935236472091976
SUR,2010,0.03005931021897808
SUR,2011,
SUR,2012,
SUR,2013,
SUR,2014,
SUR,2015,
SUR,2016,
SUR,2017,
SUR,2018,
SUR,2019,
SUR,2020,
SUR,2021,
SUR,2022,
SVK,2009,0.041765938620200754
SVK,2010,0.033233547515045814
SVK,2011,0.029804414337457962
SVK,2012,0.027463955311101643
SVK,2013,0.029345658721039683
SVK,2014,0.02872072705705316
SVK,2015,0.030662915340491502
SVK,2016,0.03371662219471931
SVK,2017,0.03353524958271516
SVK,2018,0.03278556190197077
SVK,2019,0.03446112272892878
SVK,2020,0.01434756571252127
SVK,2021,
SVK,2022,
SVN,2009,0.09724780540727723
SVN,2010,0.09061147350885966
SVN,2011,0.08410526794247133
SVN,2012,0.08225902665026281
SVN,2013,0.0826629591293468
SVN,2014,0.0804130246891453
SVN,2015,0.07820330385814493
SVN,2016,0.07823523053798856
SVN,2017,0.07563653333209251
SVN,2018,0.07351820265522316
SVN,2019,0.07373206241310881
SVN,2020,0.03393545010508943
SVN,2021,
SVN,2022,
SWE,2009,0.07152704594916377
SWE,2010,0.07048094563512432
SWE,2011,0.055999999999999994
SWE,2012,0.055999999999999994
SWE,2013,0.055999999999999994
SWE,2014,0.055999999999999994
SWE,2015,0.055999999999999994
SWE,2016,0.055999999999999994
SWE,2017,0.055999999999999994
SWE,2018,0.055999999999999994
SWE,2019,0.055999999999999994
SWE,2020,0.055999999999999994
SWE,2021,0.055999999999999994
SWE,2022,0.055999999999999994
SWZ,2009,
SWZ,2010,
SWZ,2011,
SWZ,2012,
SWZ,2013,0.0022507850787336844
SWZ,2014,0.0080328713568431
SWZ,2015,0.008099573454308654
SWZ,2016,0.007830490234856057
SWZ,2017,0.006853900796721317
SWZ,2018,0.008640676531246842
SWZ,2019,0.0069194233675885786
SWZ,2020,0.004049140988218239
SWZ,2021,
SWZ,2022,
SXM,2009,
SXM,2010,
SXM,2011,
SXM,2012,
SXM,2013,
SXM,2014,
SXM,2015,
SXM,2016,
SXM,2017,
SXM,2018,
SXM,2019,
SXM,2020,
SXM,2021,
SXM,2022,
SYC,2009,0.3891879732062176
SYC,2010,0.39247469652521194
SYC,2011,0.36632692787789417
SYC,2012,0.3821470286562316
SYC,2013,0.3833531817829707
SYC,2014,0.34951058030128856
SYC,2015,0.3743097255103466
SYC,2016,0.37722313839780675
SYC,2017,0.371822017390278
SYC,2018,0.39339522754891204
SYC,2019,0.4015637762152716
SYC,2020,0.24781466012890185
SYC,2021,
SYC,2022,
SYR,2009,0.2404520152477395
SYR,2010,0.31943353821181397
SYR,2011,0.13881740299350837
SYR,2012,
SYR,2013,
SYR,2014,
SYR,2015,
SYR,2016,
SYR,2017,
SYR,2018,
SYR,2019,
SYR,2020,
SYR,2021,
SYR,2022,
TCD,2009,
TCD,2010,
TCD,2011,
TCD,2012,
TCD,2013,
TCD,2014,
TCD,2015,
TCD,2016,
TCD,2017,
TCD,2018,
TCD,2019,
TCD,2020,
TCD,2021,
TCD,2022,
TGO,2009,0.05977990461207364
TGO,2010,0.07978983780454833
TGO,2011,0.12238125175077152
TGO,2012,0.11534908721487552
TGO,2013,0.11343281566945178
TGO,2014,0.125071026286065
TGO,2015,0.137902409639986
TGO,2016,0.1374071504645708
TGO,2017,0.15159474371529455
TGO,2018,0.15729047394179116
TGO,2019,0.15791524327525053
TGO,2020,
TGO,2021,
TGO,2022,
THA,2009,0.15873996697803042
THA,2010,0.15747792459394908
THA,2011,0.16130899032710236
THA,2012,0.16382813325141365
THA,2013,0.17037688875069892
THA,2014,0.16740511504845085
THA,2015,0.175573085276057
THA,2016,0.17843563750697441
THA,2017,0.1822570225629097
THA,2018,0.18204562822949982
THA,2019,0.18564532252909763
THA,2020,0.14394146320750278
THA,2021,0.126
THA,2022,0.126
TJK,2009,0.01600293304278923
TJK,2010,0.16787424288810618
TJK,2011,0.17160022612986778
TJK,2012,0.21732188567808522
TJK,2013,0.24904673390976603
TJK,2014,0.26351241840323336
TJK,2015,0.18006385215720808
TJK,2016,0.16207632600417124
TJK,2017,0.1525231860967752
TJK,2018,0.1531010885302545
TJK,2019,0.14403395506292874
TJK,2020,0.07266774444834276
TJK,2021,
TJK,2022,
TKM,2009,
TKM,2010,
TKM,2011,
TKM,2012,
TKM,2013,
TKM,2014,
TKM,2015,
TKM,2016,
TKM,2017,
TKM,2018,
TKM,2019,
TKM,2020,
TKM,2021,
TKM,2022,
TLS,2009,0.24011945943106697
TLS,2010,0.31774485882198744
TLS,2011,0.2695312850952194
TLS,2012,0.25403953097044313
TLS,2013,0.3720538785333893
TLS,2014,0.5288734692890732
TLS,2015,1.0
TLS,2016,1.0
TLS,2017,1.0
TLS,2018,1.0
TLS,2019,
TLS,2020,
TLS,2021,
TLS,2022,
TON,2009,0.43238589396062665
TON,2010,0.3772104607179477
TON,2011,0.48283728630208744
TON,2012,0.49778323387058904
TON,2013,0.51237616017797
TON,2014,0.5130756110433844
TON,2015,0.6253688661849491
TON,2016,0.5110237392637055
TON,2017,0.47546646422859806
TON,2018,0.4594742007722473
TON,2019,0.5075219343287728
TON,2020,0.47785761438309177
TON,2021,
TON,2022,
TTO,2009,
TTO,2010,
TTO,2011,
TTO,2012,
TTO,2013,
TTO,2014,
TTO,2015,
TTO,2016,
TTO,2017,
TTO,2018,
TTO,2019,
TTO,2020,
TTO,2021,
TTO,2022,
TUN,2009,0.1800496100741256
TUN,2010,0.15690209235500713
TUN,2011,0.11410894067173721
TUN,2012,0.1349322527950727
TUN,2013,0.13100124917972747
TUN,2014,0.14089550139686158
TUN,2015,0.10631851748207133
TUN,2016,0.100424887038783
TUN,2017,0.1013020523966167
TUN,2018,0.1194873831293794
TUN,2019,0.139334777558721
TUN,2020,0.062378460959009535
TUN,2021,
TUN,2022,
TUR,2009,0.16949324392014417
TUR,2010,0.1557728053492344
TUR,2011,0.15280591836066737
TUR,2012,0.1428136554404155
TUR,2013,0.1617715346684657
TUR,2014,0.16452937449759752
TUR,2015,0.16292870114056393
TUR,2016,0.12879416996150547
TUR,2017,0.13954413247105504
TUR,2018,0.14708824912978083
TUR,2019,0.1616110790614731
TUR,2020,0.06531344688532291
TUR,2021,
TUR,2022,
TUV,2009,
TUV,2010,
TUV,2011,
TUV,2012,
TUV,2013,
TUV,2014,
TUV,2015,
TUV,2016,
TUV,2017,
TUV,2018,
TUV,2019,
TUV,2020,
TUV,2021,
TUV,2022,
TWN,2009,0.126
TWN,2010,0.126
TWN,2011,0.126
TWN,2012,0.126
TWN,2013,0.126
TWN,2014,0.126
TWN,2015,0.126
TWN,2016,0.126
TWN,2017,0.126
TWN,2018,0.126
TWN,2019,0.126
TWN,2020,0.126
TWN,2021,0.126
TWN,2022,0.126
TZA,2009,0.22283628873055109
TZA,2010,0.2037617971322714
TZA,2011,0.18445352755723807
TZA,2012,0.1977311531552144
TZA,2013,0.22340973966190986
TZA,2014,0.2266334438563643
TZA,2015,0.23723478790189872
TZA,2016,0.26406643691290493
TZA,2017,0.27142954062424723
TZA,2018,0.29338745212292733
TZA,2019,0.2681700104994108
TZA,2020,
TZA,2021,
TZA,2022,
UGA,2009,0.14602813882295188
UGA,2010,0.21749356955609797
UGA,2011,0.27266800064491814
UGA,2012,0.2735122144606386
UGA,2013,0.20105241969206625
UGA,2014,0.20184739912827362
UGA,2015,0.2515223812202574
UGA,2016,0.3080545215458115
UGA,2017,0.18624167624891785
UGA,2018,0.3063781102500926
UGA,2019,0.23145944852550973
UGA,2020,0.08937165664009812
UGA,2021,
UGA,2022,
UKR,2009,0.08334465473221277
UKR,2010,0.0715843920666174
UKR,2011,0.06461765944219501
UKR,2012,0.06921171667479076
UKR,2013,0.07257797697418784
UKR,2014,0.03489869525851055
UKR,2015,0.034711651352674344
UKR,2016,0.037437676915659024
UKR,2017,0.03742807621733409
UKR,2018,0.0383219464803407
UKR,2019,0.04089925850953678
UKR,2020,0.011299048837748472
UKR,2021,
UKR,2022,
URY,2009,0.16471680411054135
URY,2010,0.15102731106213121
URY,2011,0.18050533708921554
URY,2012,0.189659064068306
URY,2013,0.17320268234630165
URY,2014,0.1616953999067174
URY,2015,0.18117593135153567
URY,2016,0.15477494135137915
URY,2017,0.1734609181349334
URY,2018,0.15684840098477928
URY,2019,0.1344784633252213
URY,2020,0.07735491178950654
URY,2021,
URY,2022,
USA,2009,0.053988106956520635
USA,2010,0.05413884959835713
USA,2011,0.053370486950011904
USA,2012,0.054393966722279835
USA,2013,0.05594304176453567
USA,2014,0.05609440225011509
USA,2015,0.05846398740080911
USA,2016,0.05867006089754773
USA,2017,0.057363385896007965
USA,2018,0.056602306696100876
USA,2019,0.056287924151893105
USA,2020,0.039674400613354886
USA,2021,0.027999999999999997
USA,2022,0.027999999999999997
UZB,2009,
UZB,2010,
UZB,2011,
UZB,2012,
UZB,2013,
UZB,2014,0.050878695110994764
UZB,2015,0.05795025140381906
UZB,2016,0.05450185440371434
UZB,2017,0.06482580277707235
UZB,2018,0.09259458749248217
UZB,2019,0.09842296173389833
UZB,2020,0.027126664678528395
UZB,2021,
UZB,2022,
VCT,2009,
VCT,2010,
VCT,2011,
VCT,2012,
VCT,2013,
VCT,2014,
VCT,2015,
VCT,2016,
VCT,2017,
VCT,2018,
VCT,2019,
VCT,2020,
VCT,2021,
VCT,2022,
VEN,2009,
VEN,2010,
VEN,2011,
VEN,2012,0.008214492660030628
VEN,2013,0.011843036773340324
VEN,2014,0.009641146290467728
VEN,2015,0.012812159418794518
VEN,2016,0.015494957414094302
VEN,2017,
VEN,2018,
VEN,2019,
VEN,2020,
VEN,2021,
VEN,2022,
VIR,2009,0.095269198469721
VIR,2010,0.09447663190421011
VIR,2011,0.07807389882402059
VIR,2012,0.3691275167785235
VIR,2013,0.4625742574257426
VIR,2014,0.4720830350751611
VIR,2015,0.8681967213114754
VIR,2016,0.751959686450168
VIR,2017,0.5002080732417811
VIR,2018,0.47648752399232247
VIR,2019,0.45518763796909495
VIR,2020,0.42345679012345677
VIR,2021,
VIR,2022,
VNM,2009,0.05578539478629154
VNM,2010,0.05874034070703295
VNM,2011,0.05822252495510025
VNM,2012,0.058552681470147444
VNM,2013,0.05723552660293914
VNM,2014,0.05568177666028322
VNM,2015,0.054637986442630224
VNM,2016,0.05538393900080081
VNM,2017,0.053593544995181513
VNM,2018,0.05355068713517706
VNM,2019,0.05446411616939777
VNM,2020,0.04531509961159146
VNM,2021,0.041999999999999996
VNM,2022,0.041999999999999996
VUT,2009,0.7142757430268915
VUT,2010,0.7406035555345021
VUT,2011,0.7089203685918848
VUT,2012,0.698423214335949
VUT,2013,0.8012076271186432
VUT,2014,0.7485501487414802
VUT,2015,0.8542366901595323
VUT,2016,0.7943394844756895
VUT,2017,0.7685342394129976
VUT,2018,0.8289219317945034
VUT,2019,0.8986084561263764
VUT,2020,0.4806304401890068
VUT,2021,
VUT,2022,
WSM,2009,0.6552102982824123
WSM,2010,0.656103860941564
WSM,2011,0.6385054507648232
WSM,2012,0.7303779792426829
WSM,2013,0.6120378864920026
WSM,2014,0.6719042686420581
WSM,2015,0.6366173234385283
WSM,2016,0.6122746757316109
WSM,2017,0.6362753642591681
WSM,2018,0.6848241944783102
WSM,2019,0.6443908547142305
WSM,2020,0.0909007692078088
WSM,2021,
WSM,2022,
XKX,2009,
XKX,2010,
XKX,2011,
XKX,2012,
XKX,2013,
XKX,2014,
XKX,2015,
XKX,2016,
XKX,2017,
XKX,2018,
XKX,2019,
XKX,2020,
XKX,2021,
XKX,2022,
YEM,2009,
YEM,2010,0.13925888715093152
YEM,2011,0.09164763719298796
YEM,2012,0.11417746861082653
YEM,2013,0.12139408760215467
YEM,2014,0.12910149037305818
YEM,2015,0.030193425857077356
YEM,2016,0.07701818939007338
YEM,2017,
YEM,2018,
YEM,2019,
YEM,2020,
YEM,2021,
YEM,2022,
ZAF,2009,0.06662355836378613
ZAF,2010,0.06373971847323559
ZAF,2011,0.06030714473275636
ZAF,2012,0.06350560304120273
ZAF,2013,0.06260340683252899
ZAF,2014,0.06345046640236064
ZAF,2015,0.06353696605368568
ZAF,2016,0.06399932365797953
ZAF,2017,0.06292065215118398
ZAF,2018,0.061353552492427264
ZAF,2019,0.06067558476908083
ZAF,2020,0.04374252671136186
ZAF,2021,0.034999999999999996
ZAF,2022,0.034999999999999996
ZMB,2009,
ZMB,2010,
ZMB,2011,
ZMB,2012,
ZMB,2013,
ZMB,2014,
ZMB,2015,
ZMB,2016,
ZMB,2017,
ZMB,2018,
ZMB,2019,
ZMB,2020,
ZMB,2021,
ZMB,2022,
ZWE,2009,0.06848951420228298
ZWE,2010,0.03780453654438533
ZWE,2011,0.03340122199592668
ZWE,2012,0.04038294168842472
ZWE,2013,0.043574022263229956
ZWE,2014,0.04556031843233313
ZWE,2015,0.04990854455186831
ZWE,2016,0.04731418815925858
ZWE,2017,0.0125551650995663
ZWE,2018,0.021381770290292493
ZWE,2019,0.04737189651708974
ZWE,2020,0.013764095043536005
ZWE,2021,
ZWE,2022,
