country,year,HAE
KIR,2009,0.2399973686424312
KIR,2010,0.2684338829110778
KIR,2011,0.01414841411647631
KIR,2012,0.07901264390492768
KIR,2013,0.032885259526011644
KIR,2014,0.09248364735996421
KIR,2015,0.03277820326678464
KIR,2016,0.062239182661705
KIR,2017,0.02717515784454486
KIR,2018,0.03608085130861106
KIR,2019,0.02062615800292724
KIR,2020,0.08256648401721893
KIR,2021,0.026455360967229676
KIR,2022,0.10538875570149311
KNA,2009,1.0
KNA,2010,1.0
KNA,2011,0.7340021667273595
KNA,2012,0.9666567996234521
KNA,2013,1.0
KNA,2014,1.0
KNA,2015,0.9277655484619795
KNA,2016,0.8240276436102918
KNA,2017,0.3415872508619957
KNA,2018,0.42206739418626427
KNA,2019,0.4498341250976449
KNA,2020,0.051191105300868595
KNA,2021,0.2670486050002581
KNA,2022,0.3305495434978951
KOR,2009,0.12375513009701625
KOR,2010,0.13324287535080764
KOR,2011,0.13031764230918988
KOR,2012,0.13005136117358587
KOR,2013,0.12727367126599884
KOR,2014,0.11789981300284262
KOR,2015,0.10611093801614904
KOR,2016,0.12318530373918193
KOR,2017,0.1307910169352734
KOR,2018,0.12525882945687647
KOR,2019,0.1212531439539451
KOR,2020,0.11999488907139363
KOR,2021,0.16067639928972932
KOR,2022,0.1709731711720297
KWT,2009,0.6099541851655977
KWT,2010,0.41556668914666856
KWT,2011,0.6072908749942052
KWT,2012,0.3682477375949161
KWT,2013,0.6921142086133802
KWT,2014,0.5571750734471961
KWT,2015,0.3330419608544342
KWT,2016,0.4079368792903831
KWT,2017,0.395024656445313
KWT,2018,0.14392245010776372
KWT,2019,0.24586744398280833
KWT,2020,0.22285013750421723
KWT,2021,0.11294405740183001
KWT,2022,0.9191829955779864
LAO,2009,0.3668071088269953
LAO,2010,0.2918965218935273
LAO,2011,0.22940850066261237
LAO,2012,0.41507161086055583
LAO,2013,0.394978285042602
LAO,2014,0.4391332093777818
LAO,2015,0.5163951374801433
LAO,2016,0.39821121297181855
LAO,2017,0.6623211672461893
LAO,2018,0.49904324513522763
LAO,2019,0.26876609637806
LAO,2020,
LAO,2021,
LAO,2022,0.31300902513272355
LBN,2009,1.0
LBN,2010,0.8265777013592774
LBN,2011,0.6801884415999064
LBN,2012,0.6272614956959274
LBN,2013,0.6593819948772109
LBN,2014,0.5687629378283742
LBN,2015,0.37646567049817237
LBN,2016,0.4657433446048496
LBN,2017,0.48274706982369625
LBN,2018,0.39940837290932657
LBN,2019,0.2900741961163913
LBN,2020,0.3438869749386708
LBN,2021,0.5586979404594388
LBN,2022,0.18831898232583863
LBR,2009,0.8212798481763333
LBR,2010,1.0
LBR,2011,1.0
LBR,2012,1.0
LBR,2013,1.0
LBR,2014,1.0
LBR,2015,0.5434631782861059
LBR,2016,0.9403646728867227
LBR,2017,0.5938143159598271
LBR,2018,0.4152707731859593
LBR,2019,0.37886693048322034
LBR,2020,0.2252938298832764
LBR,2021,0.19468494550389914
LBR,2022,0.36325822462637075
LBY,2009,0.2780310222987204
LBY,2010,0.3985098329067688
LBY,2011,
LBY,2012,0.28339169521643
LBY,2013,0.12472278604182277
LBY,2014,
LBY,2015,
LBY,2016,
LBY,2017,
LBY,2018,
LBY,2019,
LBY,2020,
LBY,2021,0.15681376992538268
LBY,2022,0.1175746112616422
LCA,2009,0.7022757495045048
LCA,2010,0.8559953510550502
LCA,2011,0.4370452074840317
LCA,2012,0.5729705466397292
LCA,2013,0.9528418292458604
LCA,2014,0.38009272892170254
LCA,2015,0.6473071884986511
LCA,2016,0.6208929467239331
LCA,2017,0.3192204572258755
LCA,2018,0.17726145801976384
LCA,2019,0.3840207305547683
LCA,2020,0.5403517625201807
LCA,2021,0.31282402084982835
LCA,2022,0.21860214676096626
LKA,2009,0.06719563563435206
LKA,2010,0.05912847172967325
LKA,2011,0.09996267947455283
LKA,2012,0.09511066432269687
LKA,2013,0.08640112957375713
LKA,2014,0.07758303748525003
LKA,2015,0.05740121267152637
LKA,2016,0.08589809057424326
LKA,2017,0.10204686246780012
LKA,2018,0.11871539051736588
LKA,2019,0.061486213336985736
LKA,2020,0.03546296688784271
LKA,2021,0.045901340927189796
LKA,2022,0.08086030494379914
LSO,2009,
LSO,2010,
LSO,2011,
LSO,2012,
LSO,2013,
LSO,2014,
LSO,2015,
LSO,2016,
LSO,2017,
LSO,2018,
LSO,2019,
LSO,2020,
LSO,2021,
LSO,2022,
LTU,2009,0.06545775824351976
LTU,2010,0.08002579652313527
LTU,2011,0.13886232199145515
LTU,2012,0.06546775044034994
LTU,2013,0.061534711600058974
LTU,2014,0.051388344563752575
LTU,2015,0.08109480620436971
LTU,2016,0.11129635223047359
LTU,2017,0.09083247041044669
LTU,2018,0.10023207927441782
LTU,2019,0.2170285436368094
LTU,2020,0.30974171656503197
LTU,2021,0.12664621037742313
LTU,2022,0.10523486637535556
LUX,2009,1.0
LUX,2010,1.0
LUX,2011,1.0
LUX,2012,1.0
LUX,2013,1.0
LUX,2014,1.0
LUX,2015,1.0
LUX,2016,1.0
LUX,2017,1.0
LUX,2018,1.0
LUX,2019,1.0
LUX,2020,1.0
LUX,2021,1.0
LUX,2022,1.0
LVA,2009,0.08918512764658516
LVA,2010,0.16413862077182179
LVA,2011,0.40823142172922017
LVA,2012,0.3053733509599969
LVA,2013,0.3391672552630218
LVA,2014,0.38296064701505417
LVA,2015,0.24214810328526262
LVA,2016,0.14278382551311847
LVA,2017,0.4008344350319436
LVA,2018,0.15104581165224368
LVA,2019,0.2426878752189382
LVA,2020,0.22708819072746755
LVA,2021,1.0
LVA,2022,0.2430082952399374
MAR,2009,0.16142545337672387
MAR,2010,0.1203323254729697
MAR,2011,0.1677185274500857
MAR,2012,0.1995882651741933
MAR,2013,0.21920584382351455
MAR,2014,0.22141513420617737
MAR,2015,0.23605177800628888
MAR,2016,0.16326984352376508
MAR,2017,0.20765156226953355
MAR,2018,0.22643933068405409
MAR,2019,0.1351720669118472
MAR,2020,0.10317009318750596
MAR,2021,0.13645353891602585
MAR,2022,0.14902443175511007
MDA,2009,0.32937248810822733
MDA,2010,0.29057182168176743
MDA,2011,0.3237405162075217
MDA,2012,0.21265019167263705
MDA,2013,0.19139243934848452
MDA,2014,0.27421562250828374
MDA,2015,0.1993587689899183
MDA,2016,0.08417579002783719
MDA,2017,0.11238398798757965
MDA,2018,0.20377366827801371
MDA,2019,0.31988284218458646
MDA,2020,0.0922229991345219
MDA,2021,0.19495755340991502
MDA,2022,0.2895996961490204
MDG,2009,0.9147207578754429
MDG,2010,0.6383266749839256
MDG,2011,0.4950826575305186
MDG,2012,0.49009482278502475
MDG,2013,0.31201724114512963
MDG,2014,0.21807034925525753
MDG,2015,0.24138626813100922
MDG,2016,0.3547928743864157
MDG,2017,0.28881233939872025
MDG,2018,0.35364868202040917
MDG,2019,0.2722171085704382
MDG,2020,0.24393758041811667
MDG,2021,0.21914444004727932
MDG,2022,0.26500631313995243
MDV,2009,
MDV,2010,
MDV,2011,
MDV,2012,
MDV,2013,
MDV,2014,
MDV,2015,
MDV,2016,
MDV,2017,
MDV,2018,
MDV,2019,
MDV,2020,
MDV,2021,
MDV,2022,
MEX,2009,0.09438699830372672
MEX,2010,0.11562220128275738
MEX,2011,0.08571720390325524
MEX,2012,0.08696916148491307
MEX,2013,0.13190167163379202
MEX,2014,0.07788271595067339
MEX,2015,0.1058535670294958
MEX,2016,0.11210468591194193
MEX,2017,0.08877547401431456
MEX,2018,0.10777781587516044
MEX,2019,0.08326141576399823
MEX,2020,0.09328045318810796
MEX,2021,0.08256346754019081
MEX,2022,0.10513428111013008
MHL,2009,
MHL,2010,
MHL,2011,
MHL,2012,
MHL,2013,
MHL,2014,
MHL,2015,
MHL,2016,
MHL,2017,
MHL,2018,
MHL,2019,
MHL,2020,
MHL,2021,
MHL,2022,
MKD,2009,0.2365043970201794
MKD,2010,0.2806558074238621
MKD,2011,0.3442578065757072
MKD,2012,0.3491056800616998
MKD,2013,0.3081003262271317
MKD,2014,0.15336706068404915
MKD,2015,0.24037880972530698
MKD,2016,0.4681064131977813
MKD,2017,0.3319103118684539
MKD,2018,0.37491355031652235
MKD,2019,0.36755770074241145
MKD,2020,0.0932578075567728
MKD,2021,0.44726877359195555
MKD,2022,0.4902128742024653
MLI,2009,0.4126520581558264
MLI,2010,0.20921577174155573
MLI,2011,0.2421396296868089
MLI,2012,0.18645422700694342
MLI,2013,0.13157763440059683
MLI,2014,0.05652453245894241
MLI,2015,0.15311254506195954
MLI,2016,0.1805613482260121
MLI,2017,0.20874125698179477
MLI,2018,0.15304547487016967
MLI,2019,0.2800206845637068
MLI,2020,0.17328316086004847
MLI,2021,0.2016933741468137
MLI,2022,0.22452061484220673
MLT,2009,1.0
MLT,2010,1.0
MLT,2011,1.0
MLT,2012,1.0
MLT,2013,1.0
MLT,2014,1.0
MLT,2015,1.0
MLT,2016,1.0
MLT,2017,1.0
MLT,2018,1.0
MLT,2019,1.0
MLT,2020,1.0
MLT,2021,1.0
MLT,2022,1.0
MMR,2009,
MMR,2010,
MMR,2011,
MMR,2012,
MMR,2013,
MMR,2014,
MMR,2015,
MMR,2016,
MMR,2017,
MMR,2018,
MMR,2019,
MMR,2020,
MMR,2021,
MMR,2022,
MNE,2009,1.0
MNE,2010,1.0
MNE,2011,0.8499965403083553
MNE,2012,1.0
MNE,2013,0.6996768249560156
MNE,2014,0.7640715691985529
MNE,2015,1.0
MNE,2016,0.6296868834383152
MNE,2017,0.7934256170520886
MNE,2018,0.7266464871052316
MNE,2019,0.6001857131663667
MNE,2020,0.754348739571666
MNE,2021,0.8065287262859342
MNE,2022,0.9841991558973725
MNG,2009,0.33756581395546
MNG,2010,0.34199999999999997
MNG,2011,0.34199999999999997
MNG,2012,0.34199999999999997
MNG,2013,0.34199999999999997
MNG,2014,0.11476802582375684
MNG,2015,0.060197809003827984
MNG,2016,0.34199999999999997
MNG,2017,0.31078931554184425
MNG,2018,0.34199999999999997
MNG,2019,0.34199999999999997
MNG,2020,0.3041626367014359
MNG,2021,0.3411864150943961
MNG,2022,0.34199999999999997
MOZ,2009,0.5243638259291343
MOZ,2010,0.8741276809552506
MOZ,2011,1.0
MOZ,2012,1.0
MOZ,2013,1.0
MOZ,2014,1.0
MOZ,2015,1.0
MOZ,2016,1.0
MOZ,2017,1.0
MOZ,2018,0.7561764920061792
MOZ,2019,1.0
MOZ,2020,1.0
MOZ,2021,1.0
MOZ,2022,1.0
MRT,2009,
MRT,2010,0.17443543706878975
MRT,2011,0.5816654733710823
MRT,2012,1.0
MRT,2013,1.0
MRT,2014,0.5344379639025035
MRT,2015,
MRT,2016,
MRT,2017,
MRT,2018,1.0
MRT,2019,
MRT,2020,0.7537358193713138
MRT,2021,0.780089621567658
MRT,2022,0.9792563554426452
MUS,2009,0.21193437762384315
MUS,2010,0.3671054576381401
MUS,2011,0.3374752959103288
MUS,2012,0.4334929585497821
MUS,2013,0.24729749693017478
MUS,2014,0.3006634303649782
MUS,2015,0.1732792976123699
MUS,2016,0.2127129242875199
MUS,2017,0.27306970647586376
MUS,2018,0.24911618268921892
MUS,2019,0.22841685275758464
MUS,2020,0.13877078021971276
MUS,2021,0.18841785332281158
MUS,2022,0.3476433366954853
MWI,2009,0.037337039463860966
MWI,2010,0.09169718235209268
MWI,2011,0.46570909300141156
MWI,2012,0.010204017193656137
MWI,2013,0.3781431113073993
MWI,2014,0.45661494090072485
MWI,2015,0.2117638213638625
MWI,2016,0.10106837501178503
MWI,2017,0.07220098865085982
MWI,2018,0.12096240176798832
MWI,2019,0.047342238365690806
MWI,2020,0.230025114120594
MWI,2021,0.07008782185683417
MWI,2022,0.13808880768571852
MYS,2009,0.22596473349166799
MYS,2010,0.6858405439826163
MYS,2011,0.7434726431959853
MYS,2012,0.5468431081818051
MYS,2013,0.5094609198971144
MYS,2014,0.5261161719843189
MYS,2015,0.45127540400142563
MYS,2016,0.521536612679907
MYS,2017,0.31288883727339795
MYS,2018,0.2614316823963343
MYS,2019,0.30456171000129983
MYS,2020,0.1452981077319227
MYS,2021,0.5891117963022733
MYS,2022,0.43873333148873567
NAM,2009,0.6660110293802207
NAM,2010,0.17054429636962776
NAM,2011,0.43496343007401983
NAM,2012,0.5381081172311218
NAM,2013,0.4330645107009587
NAM,2014,0.2507940942016732
NAM,2015,0.5547334085224876
NAM,2016,0.22791137332617145
NAM,2017,0.17937465175799822
NAM,2018,0.16137614416605592
NAM,2019,0.09858332346414392
NAM,2020,0.1269662854640803
NAM,2021,0.4612696604912873
NAM,2022,0.5658866799381467
NCL,2009,0.9501666030409689
NCL,2010,1.0
NCL,2011,1.0
NCL,2012,1.0
NCL,2013,1.0
NCL,2014,1.0
NCL,2015,0.9626687505867519
NCL,2016,0.7005380685615961
NCL,2017,0.41052554481519543
NCL,2018,0.29565999671315935
NCL,2019,0.5626270638501961
NCL,2020,0.44177777819584013
NCL,2021,0.5452559041196375
NCL,2022,0.5218641732304822
NER,2009,0.6608613896496356
NER,2010,0.8500026810594884
NER,2011,0.8180332662473512
NER,2012,0.5964563801794999
NER,2013,0.5347064621589702
NER,2014,0.5594726585397128
NER,2015,0.3880098381263996
NER,2016,0.22018752433072578
NER,2017,0.2158585805660646
NER,2018,0.262824937646347
NER,2019,0.4021066797814834
NER,2020,0.18348791376118595
NER,2021,0.2830213384330227
NER,2022,0.4183653131919518
NGA,2009,0.22781994463412739
NGA,2010,0.12603368069917595
NGA,2011,0.15534537037689877
NGA,2012,0.12357139853143856
NGA,2013,0.0870354148731603
NGA,2014,0.07324162906100734
NGA,2015,0.06084014919962301
NGA,2016,0.06241989525815309
NGA,2017,0.048327107227489854
NGA,2018,0.02119503155655441
NGA,2019,0.025843970408483505
NGA,2020,0.042974663973690985
NGA,2021,0.05615627486946115
NGA,2022,0.002615919995190993
NIC,2009,0.3719456952129898
NIC,2010,0.38438401209593764
NIC,2011,0.6438634426068275
NIC,2012,0.5311423136582265
NIC,2013,0.6769256688589497
NIC,2014,0.6569903223835735
NIC,2015,0.5288725645414123
NIC,2016,0.5290745087966047
NIC,2017,0.5318963858699419
NIC,2018,0.4671449499059638
NIC,2019,0.29508830341332704
NIC,2020,0.41174179372074177
NIC,2021,0.49814558393337854
NIC,2022,0.5570758769177308
NLD,2009,1.0
NLD,2010,1.0
NLD,2011,1.0
NLD,2012,1.0
NLD,2013,1.0
NLD,2014,1.0
NLD,2015,1.0
NLD,2016,1.0
NLD,2017,1.0
NLD,2018,1.0
NLD,2019,1.0
NLD,2020,1.0
NLD,2021,1.0
NLD,2022,1.0
NOR,2009,0.11503857046713475
NOR,2010,0.25536736556435696
NOR,2011,0.11183229933466812
NOR,2012,0.2314828885219054
NOR,2013,0.0726220885240691
NOR,2014,0.12000582329988738
NOR,2015,0.16425556579079884
NOR,2016,0.15108579689901006
NOR,2017,0.05275237875334863
NOR,2018,0.10677395669821105
NOR,2019,0.13412015254608414
NOR,2020,0.08164240633843795
NOR,2021,0.2106585120914638
NOR,2022,0.15739048970824096
NPL,2009,
NPL,2010,
NPL,2011,
NPL,2012,
NPL,2013,
NPL,2014,
NPL,2015,
NPL,2016,
NPL,2017,
NPL,2018,
NPL,2019,
NPL,2020,
NPL,2021,
NPL,2022,
NRU,2009,
NRU,2010,
NRU,2011,
NRU,2012,
NRU,2013,
NRU,2014,
NRU,2015,
NRU,2016,
NRU,2017,
NRU,2018,0.4514519066053374
NRU,2019,0.20987133391526924
NRU,2020,0.2537223086034418
NRU,2021,0.812588094493372
NRU,2022,0.4242945630132491
NZL,2009,0.11643951666001513
NZL,2010,0.059890118118820286
NZL,2011,0.059310586868543486
NZL,2012,0.14872053525656478
NZL,2013,0.05180224594584642
NZL,2014,0.15468816702669536
NZL,2015,0.003334216177164704
NZL,2016,0.09781404785332079
NZL,2017,0.07972062485306854
NZL,2018,0.09763232040019566
NZL,2019,0.14496520133613394
NZL,2020,0.17767213498628
NZL,2021,0.16214369626610692
NZL,2022,0.27988889577783743
OMN,2009,0.1902564319024224
OMN,2010,0.2811524609843932
OMN,2011,0.24534383970181092
OMN,2012,0.171582556500747
OMN,2013,0.18873498764232477
OMN,2014,0.19005240890165737
OMN,2015,0.2123734344866168
OMN,2016,0.2327262551782231
OMN,2017,0.43716936748001933
OMN,2018,0.41757617098681193
OMN,2019,0.19561283818772132
OMN,2020,0.24122446369184597
OMN,2021,0.7578230482090383
OMN,2022,0.4355278609038201
PAK,2009,0.08572750071765987
PAK,2010,0.07012027781681368
PAK,2011,0.04012953958903187
PAK,2012,0.02494932507152842
PAK,2013,0.03982104012094623
PAK,2014,0.049350786317608634
PAK,2015,0.037737913390817814
PAK,2016,0.05586200297392992
PAK,2017,0.05007779921286507
PAK,2018,0.03290950027468875
PAK,2019,0.04817558006786591
PAK,2020,0.04664493596875312
PAK,2021,0.04569843875011255
PAK,2022,0.04657362487591109
PAN,2009,0.3020858635468223
PAN,2010,0.5935847648973372
PAN,2011,1.0
PAN,2012,0.5585387925750589
PAN,2013,0.6193463650882817
PAN,2014,0.7569549185336311
PAN,2015,0.7491179873878285
PAN,2016,0.6625832576353748
PAN,2017,0.458093993168097
PAN,2018,0.4699594490300615
PAN,2019,0.5177937453663466
PAN,2020,0.5458900101772969
PAN,2021,0.19763329271666877
PAN,2022,0.22720672702770198
PER,2009,0.3774869974594685
PER,2010,0.40177323615411675
PER,2011,0.3114723452024531
PER,2012,0.5706642601651707
PER,2013,0.3250084536593139
PER,2014,0.16932428027161028
PER,2015,0.28348919340527845
PER,2016,0.2971876446961466
PER,2017,0.28889017261472566
PER,2018,0.20914632188004625
PER,2019,0.1651932123451962
PER,2020,0.0932321412593409
PER,2021,0.26828477193088823
PER,2022,0.3244406687069293
PHL,2009,0.07302635046128098
PHL,2010,0.0643063163083001
PHL,2011,0.06520307989780481
PHL,2012,0.08441890827674349
PHL,2013,0.08002005963049419
PHL,2014,0.11199453612267964
PHL,2015,0.10095684107266986
PHL,2016,0.09501430068452417
PHL,2017,0.11056906648574057
PHL,2018,0.1090991820913293
PHL,2019,0.09180868336514059
PHL,2020,0.08541054144921015
PHL,2021,0.10024024603039457
PHL,2022,0.09404875795577965
PLW,2009,0.020999999999999998
PLW,2010,0.020999999999999998
PLW,2011,0.020999999999999998
PLW,2012,0.020999999999999998
PLW,2013,0.020999999999999998
PLW,2014,0.020999999999999998
PLW,2015,0.020999999999999998
PLW,2016,0.020999999999999998
PLW,2017,0.020999999999999998
PLW,2018,0.020999999999999998
PLW,2019,0.020999999999999998
PLW,2020,0.020999999999999998
PLW,2021,0.020999999999999998
PLW,2022,0.020999999999999998
PNG,2009,0.2447239529578196
PNG,2010,0.019953487979143564
PNG,2011,0.12997390287732521
PNG,2012,0.03807037811806197
PNG,2013,0.011233731680411276
PNG,2014,0.025468136863728105
PNG,2015,0.011862320491004177
PNG,2016,0.10643341073985622
PNG,2017,0.16061662279464983
PNG,2018,0.24391713890609934
PNG,2019,0.41771128818429837
PNG,2020,0.31022326128948907
PNG,2021,0.4201843636576864
PNG,2022,0.7687062141024703
POL,2009,0.30175226416136763
POL,2010,0.39738278916519276
POL,2011,0.2984694544466364
POL,2012,0.12359095363083931
POL,2013,0.057123025483462875
POL,2014,0.33995274815297755
POL,2015,0.2900645183038563
POL,2016,0.4516337104868276
POL,2017,0.2081800580752084
POL,2018,0.25053677478335745
POL,2019,0.2696936736174707
POL,2020,0.27681585309324325
POL,2021,0.4617340087747531
POL,2022,0.5212039095513682
PRI,2009,
PRI,2010,
PRI,2011,
PRI,2012,
PRI,2013,
PRI,2014,
PRI,2015,
PRI,2016,
PRI,2017,
PRI,2018,
PRI,2019,
PRI,2020,
PRI,2021,
PRI,2022,
PRK,2009,
PRK,2010,
PRK,2011,
PRK,2012,
PRK,2013,
PRK,2014,
PRK,2015,
PRK,2016,
PRK,2017,
PRK,2018,
PRK,2019,
PRK,2020,
PRK,2021,
PRK,2022,
PRT,2009,0.25614040178544084
PRT,2010,0.34853006287522426
PRT,2011,0.7139698145485803
PRT,2012,0.6222273210024565
PRT,2013,0.6433675439867457
PRT,2014,0.4687125788643462
PRT,2015,0.07270998819407028
PRT,2016,0.3572998963674021
PRT,2017,0.42253739609140245
PRT,2018,0.27738224138639517
PRT,2019,0.3454285409576258
PRT,2020,0.19028130677240127
PRT,2021,0.24092759944500752
PRT,2022,0.4797191903072008
PRY,2009,0.07727651471458298
PRY,2010,0.24823645010460416
PRY,2011,0.15017842917426077
PRY,2012,0.2180599577293768
PRY,2013,0.20542878760595357
PRY,2014,0.32512863120601443
PRY,2015,0.24271763628030746
PRY,2016,0.25965113166207354
PRY,2017,0.20966758467805324
PRY,2018,0.10854155620350373
PRY,2019,0.13701166768895345
PRY,2020,0.07559725829386159
PRY,2021,0.1681171413504951
PRY,2022,0.19153181010789455
PSE,2009,
PSE,2010,
PSE,2011,
PSE,2012,
PSE,2013,
PSE,2014,
PSE,2015,
PSE,2016,
PSE,2017,
PSE,2018,
PSE,2019,
PSE,2020,
PSE,2021,
PSE,2022,
PYF,2009,0.030007262806466355
PYF,2010,0.11183733535283269
PYF,2011,0.17408039996805302
PYF,2012,0.22046130841215011
PYF,2013,0.18156140211828747
PYF,2014,0.10027977378742292
PYF,2015,0.061019508496246946
PYF,2016,0.10402331025231656
PYF,2017,0.12054819421451073
PYF,2018,0.047660982219813706
PYF,2019,0.03702503716833253
PYF,2020,0.02235001109822646
PYF,2021,0.043079737945546585
PYF,2022,0.01818961450183517
QAT,2009,0.7729721581110872
QAT,2010,0.3481130354005416
QAT,2011,0.43896200329020113
QAT,2012,0.07978544114459865
QAT,2013,0.2972850364282495
QAT,2014,0.2517881415922522
QAT,2015,0.20997618269646676
QAT,2016,0.3811902467012212
QAT,2017,0.11093663717672875
QAT,2018,0.20760056261874313
QAT,2019,0.27453118953527583
QAT,2020,0.2383935663214344
QAT,2021,0.046487608833537336
QAT,2022,0.0695741135806635
ROU,2009,0.17809429592265882
ROU,2010,0.13521692129148954
ROU,2011,0.08399526811751588
ROU,2012,0.12115031759152668
ROU,2013,0.1375263890216342
ROU,2014,0.1381385862356358
ROU,2015,0.20042931170805822
ROU,2016,0.27012679671721546
ROU,2017,0.2011046365552372
ROU,2018,0.24392927500466413
ROU,2019,0.24762902262972658
ROU,2020,0.1011086522223124
ROU,2021,0.3065366809926237
ROU,2022,0.30818858216277883
RUS,2009,0.4354687921573022
RUS,2010,0.4187509566642491
RUS,2011,0.39732493906879296
RUS,2012,0.30011100600101087
RUS,2013,0.45286063991535214
RUS,2014,0.2561251041426165
RUS,2015,0.14149086008275577
RUS,2016,0.2864129928610453
RUS,2017,0.27660397471854026
RUS,2018,0.16155205349357746
RUS,2019,0.2122238592329699
RUS,2020,0.06843059154090476
RUS,2021,0.3875411546274508
RUS,2022,0.15379854877800228
RWA,2009,
RWA,2010,
RWA,2011,
RWA,2012,
RWA,2013,
RWA,2014,0.26058679245293576
RWA,2015,0.130646656906446
RWA,2016,0.2539731256112115
RWA,2017,0.21075341308607026
RWA,2018,0.26538863433316306
RWA,2019,0.17023018332266948
RWA,2020,0.09701725474998171
RWA,2021,0.138267198883421
RWA,2022,0.14795658647434315
SAU,2009,0.0406064518860795
SAU,2010,0.11088752830855281
SAU,2011,0.07946958355698237
SAU,2012,0.08366663520012921
SAU,2013,0.07201160428607442
SAU,2014,0.0584812397970148
SAU,2015,0.08999498152864713
SAU,2016,0.30192680778752
SAU,2017,0.08262914806591924
SAU,2018,0.236068103958151
SAU,2019,0.13224043612130962
SAU,2020,0.06104716760130843
SAU,2021,0.3597324961373687
SAU,2022,0.2864578449808927
SDN,2009,
SDN,2010,
SDN,2011,
SDN,2012,
SDN,2013,
SDN,2014,
SDN,2015,
SDN,2016,
SDN,2017,
SDN,2018,
SDN,2019,
SDN,2020,
SDN,2021,0.11240060798140032
SDN,2022,
SEN,2009,0.17302983951956255
SEN,2010,0.1158118008203502
SEN,2011,0.14452169071489054
SEN,2012,0.12538054600451048
SEN,2013,0.12146570722098715
SEN,2014,0.14498903452196568
SEN,2015,0.16522680522405142
SEN,2016,0.24378883801538517
SEN,2017,0.21327802586529138
SEN,2018,0.259740027596555
SEN,2019,0.32374082731695947
SEN,2020,0.5285531563152677
SEN,2021,0.6394694502498058
SEN,2022,0.7195635204165894
SGP,2009,0.38749999999999996
SGP,2010,0.38749999999999996
SGP,2011,0.38749999999999996
SGP,2012,0.38749999999999996
SGP,2013,0.38749999999999996
SGP,2014,0.38749999999999996
SGP,2015,0.38749999999999996
SGP,2016,0.38749999999999996
SGP,2017,0.38749999999999996
SGP,2018,0.38749999999999996
SGP,2019,0.38749999999999996
SGP,2020,0.38749999999999996
SGP,2021,0.38749999999999996
SGP,2022,0.38749999999999996
SLB,2009,0.4267592880260665
SLB,2010,1.0
SLB,2011,0.7754180188090537
SLB,2012,0.14862458108701626
SLB,2013,0.2927079996309369
SLB,2014,0.10829336468582647
SLB,2015,0.18827296514496633
SLB,2016,0.18706990286446204
SLB,2017,0.22636518126669142
SLB,2018,0.14050815541375578
SLB,2019,0.15166309062247652
SLB,2020,0.05340940580279776
SLB,2021,0.1403571062005078
SLB,2022,0.19577836367543994
SLE,2009,0.18691997706082952
SLE,2010,0.37289597935095503
SLE,2011,
SLE,2012,
SLE,2013,
SLE,2014,
SLE,2015,
SLE,2016,
SLE,2017,
SLE,2018,
SLE,2019,
SLE,2020,
SLE,2021,
SLE,2022,
SLV,2009,0.14077870862644085
SLV,2010,0.08151429614261156
SLV,2011,0.07179105849592947
SLV,2012,0.14527179737117216
SLV,2013,0.09435746852043689
SLV,2014,0.2083627087531427
SLV,2015,0.1685944030331908
SLV,2016,0.16840284345153664
SLV,2017,0.23722267010614595
SLV,2018,0.2116371952160602
SLV,2019,0.1876931105153445
SLV,2020,0.20606021007202438
SLV,2021,0.2817683446716386
SLV,2022,0.029957485608995707
SMR,2009,
SMR,2010,
SMR,2011,
SMR,2012,
SMR,2013,
SMR,2014,
SMR,2015,
SMR,2016,
SMR,2017,
SMR,2018,
SMR,2019,
SMR,2020,
SMR,2021,0.4964477336240465
SMR,2022,0.5003532389712144
SOM,2009,
SOM,2010,
SOM,2011,
SOM,2012,
SOM,2013,
SOM,2014,
SOM,2015,
SOM,2016,
SOM,2017,
SOM,2018,
SOM,2019,
SOM,2020,
SOM,2021,
SOM,2022,
SRB,2009,0.422545482732405
SRB,2010,0.28877796635065445
SRB,2011,0.6816542990938196
SRB,2012,0.23687126122956245
SRB,2013,0.3159392084111365
SRB,2014,0.31901865294607057
SRB,2015,0.43383202815441557
SRB,2016,0.41169408112951106
SRB,2017,0.44143783719903
SRB,2018,0.5594753562616624
SRB,2019,0.5649327057178944
SRB,2020,0.42981018370055063
SRB,2021,0.49093191825946153
SRB,2022,0.4714260976160062
SSD,2009,
SSD,2010,
SSD,2011,
SSD,2012,
SSD,2013,
SSD,2014,
SSD,2015,0.0006556757212327357
SSD,2016,
SSD,2017,
SSD,2018,
SSD,2019,
SSD,2020,
SSD,2021,
SSD,2022,
STP,2009,0.5199396318112568
STP,2010,1.0
STP,2011,0.9552922153843459
STP,2012,0.6648407994663114
STP,2013,0.3263550497993922
STP,2014,0.691903706216645
STP,2015,0.7840745446583962
STP,2016,0.5551354432662274
STP,2017,0.7149120289577435
STP,2018,0.4533247794209155
STP,2019,0.4056846069037886
STP,2020,0.6785884373070834
STP,2021,0.7515004820633641
STP,2022,0.6873887424967223
SUR,2009,
SUR,2010,
SUR,2011,0.32815996276300363
SUR,2012,0.23141468966906564
SUR,2013,0.2430968486562357
SUR,2014,0.36057495197596046
SUR,2015,0.34689698292887655
SUR,2016,0.602851996671676
SUR,2017,0.1822787410514438
SUR,2018,0.23811089393017665
SUR,2019,0.2923366945014554
SUR,2020,0.003963073377977548
