country,year,R
GNQ,2011,
GNQ,2012,
GNQ,2013,
GNQ,2014,
GNQ,2015,
GNQ,2016,
GNQ,2017,
GNQ,2018,
GNQ,2019,
GNQ,2020,
GNQ,2021,
GNQ,2022,
GRC,2009,0.0
GRC,2010,0.008060345429667685
GRC,2011,0.008040637101767919
GRC,2012,0.027232654818494864
GRC,2013,0.007704177438646906
GRC,2014,0.010101199742901208
GRC,2015,0.018876300553016322
GRC,2016,0.028522682339093986
GRC,2017,0.028317233482011497
GRC,2018,0.016536072903350324
GRC,2019,0.025010797300211652
GRC,2020,0.0632422439003352
GRC,2021,0.04981035836496575
GRC,2022,0.022006120155068958
GRD,2009,0.13948440928405692
GRD,2010,0.11974299081576913
GRD,2011,0.11688250444324651
GRD,2012,0.11168855644085589
GRD,2013,0.13842352249418247
GRD,2014,0.1647270188402665
GRD,2015,0.17827499819625317
GRD,2016,0.18972835506090865
GRD,2017,0.14907114146536488
GRD,2018,0.16581367727428162
GRD,2019,0.15716129165518455
GRD,2020,0.27343474705474774
GRD,2021,0.2805684578987009
GRD,2022,0.24340849260491912
GRL,2009,
GRL,2010,
GRL,2011,
GRL,2012,
GRL,2013,
GRL,2014,
GRL,2015,
GRL,2016,
GRL,2017,
GRL,2018,
GRL,2019,
GRL,2020,
GRL,2021,
GRL,2022,
GTM,2009,0.22495355079869175
GTM,2010,0.21731995197891088
GTM,2011,0.18531744517438928
GTM,2012,0.1956828807975825
GTM,2013,0.20446538015069182
GTM,2014,0.19516052711846782
GTM,2015,0.21477373225438176
GTM,2016,0.26547121660580536
GTM,2017,0.32241999209655064
GTM,2018,0.32211735890200505
GTM,2019,0.3783884227032264
GTM,2020,0.5354662786045787
GTM,2021,0.4247828064081833
GTM,2022,0.32978749134174623
GUM,2009,
GUM,2010,
GUM,2011,
GUM,2012,
GUM,2013,
GUM,2014,
GUM,2015,
GUM,2016,
GUM,2017,
GUM,2018,
GUM,2019,
GUM,2020,
GUM,2021,
GUM,2022,
GUY,2009,0.2447822849998932
GUY,2010,0.2531941031619974
GUY,2011,0.20136271662701075
GUY,2012,0.19124682386145583
GUY,2013,0.18270987426824004
GUY,2014,0.16342061372510475
GUY,2015,0.159806452706693
GUY,2016,0.16823927768932553
GUY,2017,0.146149428931004
GUY,2018,0.0677846925082917
GUY,2019,0.03518921823801692
GUY,2020,0.07360982123583007
GUY,2021,0.03860663012772204
GUY,2022,0.03655854711136373
HND,2009,0.15228014821696442
HND,2010,0.1727512411555062
HND,2011,0.13619010328695916
HND,2012,0.11030372538187276
HND,2013,0.1397577015405937
HND,2014,0.16008799850985997
HND,2015,0.1771958731552694
HND,2016,0.18634399880434785
HND,2017,0.2187645623676711
HND,2018,0.19055483103086482
HND,2019,0.23955709508955642
HND,2020,0.43042032444373407
HND,2021,0.29908908313258165
HND,2022,0.23460043488679183
HRV,2009,0.3278281399614889
HRV,2010,0.3303950206817179
HRV,2011,0.3020352159662607
HRV,2012,0.3402377990408901
HRV,2013,0.4039906357786213
HRV,2014,0.33992382816703137
HRV,2015,0.3748812063481101
HRV,2016,0.32304982230214235
HRV,2017,0.38421390953025886
HRV,2018,0.34947066326005205
HRV,2019,0.3600830022229461
HRV,2020,0.47814517334091844
HRV,2021,0.4331729890631156
HRV,2022,0.3536816278664479
HTI,2009,0.22363257503537926
HTI,2010,0.26591712487140134
HTI,2011,0.25478931915371716
HTI,2012,0.31721749327032955
HTI,2013,0.3319036776143203
HTI,2014,0.23989455451892408
HTI,2015,0.2465043989092762
HTI,2016,0.28969539875045847
HTI,2017,0.2847666687344454
HTI,2018,0.24453571862785844
HTI,2019,0.28962117479140315
HTI,2020,0.3779343130414751
HTI,2021,0.2893949260770124
HTI,2022,0.2306047402715121
HUN,2009,0.21551141891567122
HUN,2010,0.20358194522023407
HUN,2011,0.20334751549007907
HUN,2012,0.20527473657093903
HUN,2013,0.20887631761171352
HUN,2014,0.17310993224303545
HUN,2015,0.15500955857620527
HUN,2016,0.11070737330272966
HUN,2017,0.10333802900961674
HUN,2018,0.10621979427891164
HUN,2019,0.10415196350126023
HUN,2020,0.16409094932367724
HUN,2021,0.13288575685998802
HUN,2022,0.10494713277662937
IDN,2009,0.18601324474772124
IDN,2010,0.18962899302366876
IDN,2011,0.18056105561410646
IDN,2012,0.17529738588853533
IDN,2013,0.16814508524329158
IDN,2014,0.17703150194548875
IDN,2015,0.18488639256188333
IDN,2016,0.19361301218943366
IDN,2017,0.19206040998345564
IDN,2018,0.17536709078913387
IDN,2019,0.18344950245043468
IDN,2020,0.20683160688582353
IDN,2021,0.1886806092314075
IDN,2022,0.17108745922425378
IMN,2009,
IMN,2010,
IMN,2011,
IMN,2012,
IMN,2013,
IMN,2014,
IMN,2015,
IMN,2016,
IMN,2017,
IMN,2018,
IMN,2019,
IMN,2020,
IMN,2021,
IMN,2022,
IND,2009,0.34712797063476347
IND,2010,0.3245978317756355
IND,2011,0.30700592487910167
IND,2012,0.3038153964485564
IND,2013,0.30520354236037894
IND,2014,0.31159843877424864
IND,2015,0.32731139215507465
IND,2016,0.33209085821514484
IND,2017,0.3290979183611058
IND,2018,0.3149775214404765
IND,2019,0.3303395549377578
IND,2020,0.3824788676082854
IND,2021,0.3478965692923858
IND,2022,0.3161913561204684
IRL,2009,0.0
IRL,2010,0.0
IRL,2011,0.0
IRL,2012,0.0
IRL,2013,0.0
IRL,2014,0.0
IRL,2015,0.0
IRL,2016,0.0
IRL,2017,0.0
IRL,2018,0.0
IRL,2019,0.0
IRL,2020,0.0
IRL,2021,0.0
IRL,2022,0.0
IRN,2009,
IRN,2010,
IRN,2011,
IRN,2012,
IRN,2013,
IRN,2014,
IRN,2015,
IRN,2016,
IRN,2017,
IRN,2018,
IRN,2019,
IRN,2020,
IRN,2021,
IRN,2022,
IRQ,2009,0.6377704180394561
IRQ,2010,0.6766847397705081
IRQ,2011,0.734587482388737
IRQ,2012,0.6962620227387584
IRQ,2013,0.6798798233216241
IRQ,2014,0.5974998314400535
IRQ,2015,0.5681673577135603
IRQ,2016,0.6248087699858043
IRQ,2017,0.6205926025031064
IRQ,2018,0.6905085021553894
IRQ,2019,0.5714047148202122
IRQ,2020,0.5988083039825923
IRQ,2021,0.7733536969102223
IRQ,2022,0.8739222173541589
ISL,2009,0.2751351457819977
ISL,2010,0.42198395014066886
ISL,2011,0.521945355866822
ISL,2012,0.2627357678712414
ISL,2013,0.2966709330294091
ISL,2014,0.26819472195617405
ISL,2015,0.3521508465869428
ISL,2016,0.4857160069586825
ISL,2017,0.36150611597751087
ISL,2018,0.3180405601171896
ISL,2019,0.41875944537668214
ISL,2020,0.5247754118992537
ISL,2021,0.3967385203834321
ISL,2022,0.23505575398982367
ISR,2009,
ISR,2010,
ISR,2011,
ISR,2012,
ISR,2013,
ISR,2014,
ISR,2015,
ISR,2016,
ISR,2017,
ISR,2018,
ISR,2019,
ISR,2020,
ISR,2021,
ISR,2022,
ITA,2009,0.11106685548814943
ITA,2010,0.12513179929304713
ITA,2011,0.11716316806725374
ITA,2012,0.15313613927529035
ITA,2013,0.11704763861573503
ITA,2014,0.11227539521758073
ITA,2015,0.12105857315546219
ITA,2016,0.1288790496240973
ITA,2017,0.12937103511684106
ITA,2018,0.11494657078347412
ITA,2019,0.14658844716034758
ITA,2020,0.2237790057676088
ITA,2021,0.18039136686292043
ITA,2022,0.1386998334094226
JAM,2009,0.1557349591039753
JAM,2010,0.19724741461421366
JAM,2011,0.14256508802474152
JAM,2012,0.12404148958190385
JAM,2013,0.11402989758281132
JAM,2014,0.17021089270312476
JAM,2015,0.22947552451506223
JAM,2016,0.27298236985307395
JAM,2017,0.2825043201140047
JAM,2018,0.23216390386485014
JAM,2019,0.23077150087281273
JAM,2020,0.35762387185108324
JAM,2021,0.3596488379861117
JAM,2022,0.2518104681768564
JOR,2009,0.4418220418025263
JOR,2010,0.43698940664022473
JOR,2011,0.32831293573046766
JOR,2012,0.21023512738695793
JOR,2013,0.33061528230449594
JOR,2014,0.3737221624256276
JOR,2015,0.4284477100269991
JOR,2016,0.4195704812828732
JOR,2017,0.3973986648085113
JOR,2018,0.3690673744397949
JOR,2019,0.4089654006072285
JOR,2020,0.5489479281107081
JOR,2021,0.49073770443340137
JOR,2022,0.3504472691013801
JPN,2009,0.9185015738520179
JPN,2010,0.8896520328433986
JPN,2011,0.8832312685439879
JPN,2012,0.8720552561435878
JPN,2013,0.8803052770429941
JPN,2014,0.8718055524519198
JPN,2015,0.9007970090532367
JPN,2016,0.9026565671975713
JPN,2017,0.8948707660007942
JPN,2018,0.8771408110758108
JPN,2019,0.8853581390328785
JPN,2020,0.92
JPN,2021,0.8926201489396992
JPN,2022,0.8508146301458014
KAZ,2009,0.2488486152679842
KAZ,2010,0.24982526910062133
KAZ,2011,0.20501811828602653
KAZ,2012,0.17205873951668677
KAZ,2013,0.1464819240910155
KAZ,2014,0.20555552260449936
KAZ,2015,0.2820224628687659
KAZ,2016,0.3448635048332455
KAZ,2017,0.29809217102872465
KAZ,2018,0.2540252521774269
KAZ,2019,0.2133194032757363
KAZ,2020,0.339175055860998
KAZ,2021,0.2674782345077047
KAZ,2022,0.22594984504004928
KEN,2009,0.18821675549938577
KEN,2010,0.17361031397559354
KEN,2011,0.1348813460639795
KEN,2012,0.17016917887176328
KEN,2013,0.1941458347985818
KEN,2014,0.20802290164590032
KEN,2015,0.2355706139720941
KEN,2016,0.25718498237238435
KEN,2017,0.20037192230903336
KEN,2018,0.21552807168263663
KEN,2019,0.23906658669042657
KEN,2020,0.24359967963999252
KEN,2021,0.2113194645827281
KEN,2022,0.14369354768377904
KGZ,2009,0.24642678108138236
KGZ,2010,0.24285425657195733
KGZ,2011,0.18524761582605145
KGZ,2012,0.1733627828694112
KGZ,2013,0.17528751749890445
KGZ,2014,0.1572540155986585
KGZ,2015,0.1962233239692475
KGZ,2016,0.22130364423065949
KGZ,2017,0.22923567306692594
KGZ,2018,0.19888913510598594
KGZ,2019,0.21528533913602335
KGZ,2020,0.399956744356694
KGZ,2021,0.2690185611817789
KGZ,2022,0.13524729512381448
KHM,2009,0.10745561482622071
KHM,2010,0.1004659942784525
KHM,2011,0.09095935984217947
KHM,2012,0.0922993183005059
KHM,2013,0.0872404936369739
KHM,2014,0.0911178119297338
KHM,2015,0.09642736440677736
KHM,2016,0.10582929433938064
KHM,2017,0.12038401269987911
KHM,2018,0.12040643178345907
KHM,2019,0.12838868876787035
KHM,2020,0.15320191775124276
KHM,2021,0.11633848810688703
KHM,2022,0.10296459610141999
KIR,2009,
KIR,2010,
KIR,2011,
KIR,2012,
KIR,2013,
KIR,2014,
KIR,2015,
KIR,2016,
KIR,2017,
KIR,2018,
KIR,2019,
KIR,2020,
KIR,2021,
KIR,2022,
KNA,2009,0.12594949025435034
KNA,2010,0.1678746411375417
KNA,2011,0.2628872800831202
KNA,2012,0.29840575540668235
KNA,2013,0.3177185795301477
KNA,2014,0.3359169484495291
KNA,2015,0.27797615150097105
KNA,2016,0.3006736761447293
KNA,2017,0.36078814058458436
KNA,2018,0.33292106716901926
KNA,2019,0.3371014123462582
KNA,2020,0.4847610226215216
KNA,2021,0.4593020665269956
KNA,2022,0.2659605961553744
KOR,2009,0.7450711015466533
KOR,2010,0.7310118753144581
KOR,2011,0.7180887175734321
KOR,2012,0.7223083572404534
KOR,2013,0.727114147708324
KOR,2014,0.7309624108770454
KOR,2015,0.746387541237973
KOR,2016,0.751624670690352
KOR,2017,0.7423335285831587
KOR,2018,0.7374519988137749
KOR,2019,0.7440635116899987
KOR,2020,0.7624098582868664
KOR,2021,0.7417294274072241
KOR,2022,0.7237877903676706
KWT,2009,0.4260080548431407
KWT,2010,0.41850849060490275
KWT,2011,0.4268808499169545
KWT,2012,0.44039540788259435
KWT,2013,0.41736481987182195
KWT,2014,0.4130676822636196
KWT,2015,0.35393322519530995
KWT,2016,0.38597903847554055
KWT,2017,0.3739502910609996
KWT,2018,0.34421275731070683
KWT,2019,0.4222606734629398
KWT,2020,0.7154553337669023
KWT,2021,0.6120324098946512
KWT,2022,0.54099124446366
LAO,2009,0.3714268990008849
LAO,2010,0.293883663812656
LAO,2011,0.2417252832584902
LAO,2012,0.1808677845295902
LAO,2013,0.13024576250706474
LAO,2014,0.09317471897907045
LAO,2015,0.06461914850228143
LAO,2016,0.05352246777008194
LAO,2017,0.06646891109822578
LAO,2018,0.04189048557973458
LAO,2019,0.04948453812859587
LAO,2020,0.14287931347273433
LAO,2021,0.13360397332154875
LAO,2022,0.07542189711117983
LBN,2009,0.792513181330811
LBN,2010,0.891837439229319
LBN,2011,0.9406786474332566
LBN,2012,1.0
LBN,2013,0.8680108592852548
LBN,2014,0.9015414332780789
LBN,2015,0.928726244762812
LBN,2016,1.0
LBN,2017,1.0
LBN,2018,0.9218577849939436
LBN,2019,0.9516105853717916
LBN,2020,1.0
LBN,2021,1.0
LBN,2022,0.7976671163988425
LBR,2009,0.09889946385673185
LBR,2010,0.11150774999842097
LBR,2011,0.09281062669037725
LBR,2012,0.10235254616095994
LBR,2013,0.12708428283128217
LBR,2014,0.10267004697666027
LBR,2015,0.17611689911788264
LBR,2016,0.2061052591840419
LBR,2017,0.22824437244028245
LBR,2018,0.12461284064654178
LBR,2019,0.10908616625826123
LBR,2020,0.12842376208619932
LBR,2021,0.21688584311306494
LBR,2022,0.14296612981351292
LBY,2009,1.0
LBY,2010,1.0
LBY,2011,1.0
LBY,2012,1.0
LBY,2013,1.0
LBY,2014,1.0
LBY,2015,1.0
LBY,2016,1.0
LBY,2017,1.0
LBY,2018,1.0
LBY,2019,1.0
LBY,2020,1.0
LBY,2021,1.0
LBY,2022,1.0
LCA,2009,0.1079337910832059
LCA,2010,0.10533395948782553
LCA,2011,0.10541501953298726
LCA,2012,0.12498710999515317
LCA,2013,0.0972783600168918
LCA,2014,0.1388391958963694
LCA,2015,0.17344829702861783
LCA,2016,0.15676832411118746
LCA,2017,0.1581345745391624
LCA,2018,0.13159804050653903
LCA,2019,0.11034420919818295
LCA,2020,0.1559177640061318
LCA,2021,0.2602547162639218
LCA,2022,0.1451785200537006
LIE,2009,
LIE,2010,
LIE,2011,
LIE,2012,
LIE,2013,
LIE,2014,
LIE,2015,
LIE,2016,
LIE,2017,
LIE,2018,
LIE,2019,
LIE,2020,
LIE,2021,
LIE,2022,
LKA,2009,0.2555640984358289
LKA,2010,0.2627301306079793
LKA,2011,0.15737256109351414
LKA,2012,0.17014150920083015
LKA,2013,0.17901811929190117
LKA,2014,0.18333146905575456
LKA,2015,0.15870334019003834
LKA,2016,0.12026783291874749
LKA,2017,0.1553207806920811
LKA,2018,0.12138707586461234
LKA,2019,0.1520074327839006
LKA,2020,0.14767203655953853
LKA,2021,0.05296332471284474
LKA,2022,0.02326583399201872
LSO,2009,0.42811834328973064
LSO,2010,0.3629288512240256
LSO,2011,0.1774784451641296
LSO,2012,0.1960918359169416
LSO,2013,0.2574137371764696
LSO,2014,0.2762316427361574
LSO,2015,0.2739503676685516
LSO,2016,0.2572784927526989
LSO,2017,0.14697419337988402
LSO,2018,0.15449313270403348
LSO,2019,0.1830880686304829
LSO,2020,0.19703051541163935
LSO,2021,0.19183407068922123
LSO,2022,0.1824805962054793
LTU,2009,0.37659489846442185
LTU,2010,0.3666882635819153
LTU,2011,0.36348817886464163
LTU,2012,0.36470235702670967
LTU,2013,0.36109198824203376
LTU,2014,0.3653557936579706
LTU,2015,0.34
LTU,2016,0.34391387746412894
LTU,2017,0.3489566312466023
LTU,2018,0.35103729243897663
LTU,2019,0.3488056280802931
LTU,2020,0.3492467733069757
LTU,2021,0.34656671092811375
LTU,2022,0.3434679446607719
LUX,2009,0.0
LUX,2010,0.0
LUX,2011,0.0
LUX,2012,0.0
LUX,2013,0.0
LUX,2014,0.0
LUX,2015,0.0
LUX,2016,0.0
LUX,2017,0.0
LUX,2018,0.0
LUX,2019,0.0
LUX,2020,0.0
LUX,2021,0.0
LUX,2022,0.0
LVA,2009,0.36519913944446913
LVA,2010,0.31856180158763614
LVA,2011,0.18064230599741596
LVA,2012,0.20859474743937834
LVA,2013,0.21230593848556706
LVA,2014,0.06323202742103164
LVA,2015,0.08924447109555753
LVA,2016,0.09279439022780384
LVA,2017,0.11226603678804996
LVA,2018,0.08762611349301842
LVA,2019,0.09521842649905543
LVA,2020,0.12528847119748845
LVA,2021,0.09015408159613628
LVA,2022,0.05203409591549848
MAR,2009,0.3874854052747447
MAR,2010,0.3708076558311256
MAR,2011,0.24142942773849874
MAR,2012,0.19428220555734166
MAR,2013,0.2178584733269892
MAR,2014,0.21986565623904705
MAR,2015,0.3138998333986959
MAR,2016,0.3183710468784289
MAR,2017,0.30088041840111396
MAR,2018,0.2460269083194009
MAR,2019,0.2761985780719992
MAR,2020,0.4637292272149249
MAR,2021,0.3426261364260331
MAR,2022,0.2469818536796026
MCO,2009,
MCO,2010,
MCO,2011,
MCO,2012,
MCO,2013,
MCO,2014,
MCO,2015,
MCO,2016,
MCO,2017,
MCO,2018,
MCO,2019,
MCO,2020,
MCO,2021,
MCO,2022,
MDA,2009,0.2136839151570103
MDA,2010,0.2218469884597736
MDA,2011,0.18656362751527883
MDA,2012,0.24973597105984396
MDA,2013,0.26461941704509206
MDA,2014,0.19861589781904165
MDA,2015,0.20711527346448566
MDA,2016,0.2733531497472433
MDA,2017,0.2940981961797282
MDA,2018,0.2572574103941581
MDA,2019,0.2565587060939787
MDA,2020,0.36166401841698614
MDA,2021,0.26986485250428627
MDA,2022,0.23430312038128343
MDG,2009,0.1249372755584469
MDG,2010,0.15170347408682958
MDG,2011,0.1484421214867
MDG,2012,0.1262801935361861
MDG,2013,0.07665023238303906
MDG,2014,0.08188833203758204
MDG,2015,0.10455167163211218
MDG,2016,0.1591468952892465
MDG,2017,0.18106276202764485
MDG,2018,0.18270103427289178
MDG,2019,0.18083134050631172
MDG,2020,0.2843918127582606
MDG,2021,0.26977658646110486
MDG,2022,0.18605953841861902
MDV,2009,0.06338346298866851
MDV,2010,0.08076089460929714
MDV,2011,0.0503386155735934
MDV,2012,0.048107955217720155
MDV,2013,0.05307793129250008
MDV,2014,0.09622405474916128
MDV,2015,0.08539701934816932
MDV,2016,0.05175577603935268
MDV,2017,0.06512784009750598
MDV,2018,0.0673657895775588
MDV,2019,0.07228278788515183
MDV,2020,0.20254362291239286
MDV,2021,0.09796981842123795
MDV,2022,0.061979767136312355
MEX,2009,0.1796066892351727
MEX,2010,0.17810961342310977
MEX,2011,0.18060163945374075
MEX,2012,0.18293412631098324
MEX,2013,0.183842465151462
MEX,2014,0.1865219677264579
MEX,2015,0.18265836042818323
MEX,2016,0.18364171005859367
MEX,2017,0.17886576412196128
MEX,2018,0.17466775570218454
MEX,2019,0.17656256277347948
MEX,2020,0.18958559152303195
MEX,2021,0.1788968079752164
MEX,2022,0.16992007939147213
MHL,2009,
MHL,2010,
MHL,2011,
MHL,2012,
MHL,2013,
MHL,2014,
MHL,2015,
MHL,2016,
MHL,2017,
MHL,2018,
MHL,2019,
MHL,2020,
MHL,2021,
MHL,2022,
MKD,2009,0.24940714850360432
MKD,2010,0.22781482530951172
MKD,2011,0.20751108346307612
MKD,2012,0.2442025720930606
MKD,2013,0.2217998827434068
MKD,2014,0.21881944434828557
MKD,2015,0.2000134236373554
MKD,2016,0.20500998860800826
MKD,2017,0.1865391086555121
MKD,2018,0.18565254602808196
MKD,2019,0.20034187517601734
MKD,2020,0.2583225119485789
MKD,2021,0.19202647975434126
MKD,2022,0.16468309296127254
MLI,2009,
MLI,2010,
MLI,2011,
MLI,2012,
MLI,2013,
MLI,2014,
MLI,2015,
MLI,2016,
MLI,2017,
MLI,2018,
MLI,2019,
MLI,2020,
MLI,2021,
MLI,2022,
MLT,2009,0.0
MLT,2010,0.0
MLT,2011,0.0
MLT,2012,0.0
MLT,2013,0.0
MLT,2014,0.0
MLT,2015,0.0
MLT,2016,0.0
MLT,2017,0.0
MLT,2018,0.0
MLT,2019,0.0
MLT,2020,0.0
MLT,2021,0.0
MLT,2022,0.0
MMR,2009,0.6017708304504799
MMR,2010,0.5867169293837082
MMR,2011,0.4294722556961645
MMR,2012,0.3910346750292651
MMR,2013,0.3897787520838592
MMR,2014,0.13526740028734463
MMR,2015,0.12334873764360127
MMR,2016,0.14597624811902118
MMR,2017,0.12541795420562915
MMR,2018,0.13779059813467723
MMR,2019,0.1477416125117615
MMR,2020,
MMR,2021,
MMR,2022,
MNE,2009,0.09469834160856835
MNE,2010,0.09667318683627142
MNE,2011,0.04777468812345597
MNE,2012,0.06986272560432934
MNE,2013,0.09725771024908508
MNE,2014,0.11237119102499867
MNE,2015,0.13677856401641236
MNE,2016,0.14068837327936398
MNE,2017,0.16705108061529458
MNE,2018,0.16761947971018035
MNE,2019,0.228299900779721
MNE,2020,0.41687853749137027
MNE,2021,0.302035747319984
MNE,2022,0.24436668826037733
MNG,2009,0.12527180378692657
MNG,2010,0.13108581565457558
MNG,2011,0.09778683603973364
MNG,2012,0.11741680942547911
MNG,2013,0.0948204453565388
MNG,2014,0.08973279210445632
MNG,2015,0.09086036641203643
MNG,2016,0.08933853368244456
MNG,2017,0.11207783406634411
MNG,2018,0.10982539065474248
MNG,2019,0.1150100519458217
MNG,2020,0.13106218005118106
MNG,2021,0.11268136180181518
MNG,2022,0.09517826276071333
MOZ,2009,0.2627066883969865
MOZ,2010,0.25508294123963016
MOZ,2011,0.18120454633428548
MOZ,2012,0.12144546197422518
MOZ,2013,0.14275518476897076
MOZ,2014,0.144894406348084
MOZ,2015,0.12130978428450305
MOZ,2016,0.13157502997339068
MOZ,2017,0.22631734033463796
MOZ,2018,0.1381274086207064
MOZ,2019,0.21671954574942423
MOZ,2020,0.2607172936880518
MOZ,2021,0.1925759899174486
MOZ,2022,0.07616189663460166
MRT,2009,
MRT,2010,
MRT,2011,
MRT,2012,0.10993219718247682
MRT,2013,0.11740221366445341
MRT,2014,0.07533841223190259
MRT,2015,0.15771011864526857
MRT,2016,0.17620250130919946
MRT,2017,0.15921322060618534
MRT,2018,0.14809573631855513
MRT,2019,0.1424084679867327
MRT,2020,0.22314536678138744
MRT,2021,0.26666051760383863
MRT,2022,
MUS,2009,0.24571660944670135
MUS,2010,0.11826122604756066
MUS,2011,0.17881779828248034
MUS,2012,0.1910671530553417
MUS,2013,0.14505427740169757
MUS,2014,0.14246748240718105
MUS,2015,0.1809691486784418
MUS,2016,0.19859711610310557
MUS,2017,0.19197674731333825
MUS,2018,0.24465605373214025
MUS,2019,0.2612302903275852
MUS,2020,0.34573703751726453
MUS,2021,0.34990828649516387
MUS,2022,0.21008749107134475
MWI,2009,0.01016632707241265
MWI,2010,0.040777936186896395
MWI,2011,0.008390880897666037
MWI,2012,0.02689939304376952
MWI,2013,0.05291301439806242
MWI,2014,0.088437204869442
MWI,2015,0.1310010775597642
MWI,2016,0.12746985848856496
MWI,2017,0.13210744598240481
MWI,2018,0.11813145202273141
MWI,2019,0.1236319056901405
MWI,2020,0.07086071042380075
MWI,2021,
MWI,2022,
MYS,2009,0.3691129893171932
MYS,2010,0.3185557186546147
MYS,2011,0.3507012550848177
MYS,2012,0.3534003128745273
MYS,2013,0.3368041160930818
MYS,2014,0.2809996450077013
MYS,2015,0.27192013332190973
MYS,2016,0.2794712780230876
MYS,2017,0.2719110119618067
MYS,2018,0.2384824843892517
MYS,2019,0.2583768734353235
MYS,2020,0.31450749275381623
MYS,2021,0.25392556942607497
MYS,2022,0.20593546715165653
NAM,2009,0.21860392040106938
NAM,2010,0.13844444660948863
NAM,2011,0.1432040728019903
NAM,2012,0.11112333462616704
NAM,2013,0.10434474176234063
NAM,2014,0.061457678716879315
NAM,2015,0.11765523958890353
NAM,2016,0.14400899411582158
NAM,2017,0.20466866504543477
NAM,2018,0.16407917836775465
NAM,2019,0.17790711924487765
NAM,2020,0.24576899489748164
NAM,2021,0.21699243336998333
NAM,2022,0.19036789794947345
NCL,2009,
NCL,2010,
NCL,2011,
NCL,2012,
NCL,2013,
NCL,2014,
NCL,2015,
NCL,2016,
NCL,2017,
NCL,2018,
NCL,2019,
NCL,2020,
NCL,2021,
NCL,2022,
NER,2009,
NER,2010,
NER,2011,
NER,2012,
NER,2013,
NER,2014,
NER,2015,
NER,2016,
NER,2017,
NER,2018,
NER,2019,
NER,2020,
NER,2021,
NER,2022,
NGA,2009,0.41049477881726365
NGA,2010,0.20869237551537873
NGA,2011,0.16134825274049375
NGA,2012,0.25433220883131136
NGA,2013,0.2482968451721851
NGA,2014,0.18330511990332704
NGA,2015,0.19133416158551494
NGA,2016,0.30892616990027677
NGA,2017,0.4112588839824016
NGA,2018,0.3093417750952709
NGA,2019,0.19919878094559892
NGA,2020,0.28840883968889697
NGA,2021,0.32312500797303956
NGA,2022,0.23358565761826797
NIC,2009,0.19017813891734056
NIC,2010,0.1832960714032715
NIC,2011,0.15008098087466235
NIC,2012,0.13112447876282968
NIC,2013,0.13608966952257648
NIC,2014,0.15981101131794637
NIC,2015,0.17490525479392824
NIC,2016,0.17008285873857798
NIC,2017,0.18562443672416143
NIC,2018,0.16626268998162627
NIC,2019,0.20007140510164653
NIC,2020,0.28081550413712275
NIC,2021,0.2617773824308585
NIC,2022,0.22031821486076866
NLD,2009,0.0
NLD,2010,0.0009958731283008456
NLD,2011,0.0
NLD,2012,0.0041065203220353105
NLD,2013,0.0
NLD,2014,0.0
NLD,2015,0.0
NLD,2016,0.0
NLD,2017,0.0
NLD,2018,0.0
NLD,2019,0.0
NLD,2020,0.002308539316583199
NLD,2021,0.002207936622708975
NLD,2022,0.0
NOR,2009,0.4083159968185644
NOR,2010,0.40530814165240575
NOR,2011,0.3961316486552321
NOR,2012,0.3967484527775461
NOR,2013,0.4002085565999072
NOR,2014,0.4060527000002409
NOR,2015,0.4093129779231266
NOR,2016,0.41250255551163695
NOR,2017,0.41366463577789764
NOR,2018,0.4067291691906862
NOR,2019,0.41021387852689495
NOR,2020,0.43007257794766557
NOR,2021,0.4203449720271998
NOR,2022,0.4041712126462701
NPL,2009,0.3311024138928696
NPL,2010,0.3000538464602074
NPL,2011,0.3411289857300771
NPL,2012,0.3894996748578328
NPL,2013,0.44318921497759134
NPL,2014,0.4357269454392779
NPL,2015,0.6650907250926122
NPL,2016,0.5394507831769056
NPL,2017,0.4871419955509244
NPL,2018,0.3338601395020262
NPL,2019,0.3810921634088519
NPL,2020,0.6620702778417284
NPL,2021,0.33992275230535285
NPL,2022,0.36205245389583446
NRU,2009,
NRU,2010,
NRU,2011,
NRU,2012,
NRU,2013,
NRU,2014,
NRU,2015,
NRU,2016,
NRU,2017,
NRU,2018,
NRU,2019,
NRU,2020,
NRU,2021,
NRU,2022,
NZL,2009,0.21307908222235503
NZL,2010,0.18415257969036458
NZL,2011,0.15143363067053847
NZL,2012,0.151899608130587
NZL,2013,0.13372692435773834
NZL,2014,0.11932618619308752
NZL,2015,0.12926077539676165
NZL,2016,0.16477750459633964
NZL,2017,0.1691889951543627
NZL,2018,0.12732743286284223
NZL,2019,0.13501507509358915
NZL,2020,0.1227874330666609
NZL,2021,0.10523093962758104
NZL,2022,0.07643379156806494
OMN,2009,0.28967119348598197
OMN,2010,0.27018324218329515
OMN,2011,0.24686260787960546
OMN,2012,0.20792509585923996
OMN,2013,0.19188333213118872
OMN,2014,0.2167403765976893
OMN,2015,0.2610119749799488
OMN,2016,0.36181886301162275
OMN,2017,0.24042529605871152
OMN,2018,0.24225528578803737
OMN,2019,0.24376818069413628
OMN,2020,0.21445497837099486
OMN,2021,0.2577246064513053
OMN,2022,0.17109441947176668
PAK,2009,0.19576652604897493
PAK,2010,0.2277532288156013
PAK,2011,0.19632971598115584
PAK,2012,0.1375489560016127
PAK,2013,0.05950968783958498
PAK,2014,0.1354067733226605
