country,year,V,V_star,R
COM,2013,0.0,0.0,0.0
COM,2014,0.4102440426204371,0.3479002617378312,0.30393509426430443
COM,2015,0.38224135151683425,0.2932755766126752,0.46549529270509016
COM,2016,0.337678763583074,0.27690571020892124,0.3599459600556239
COM,2017,0.3417213811658285,0.27049738773993,0.41685418209951225
COM,2018,0.34742826871095583,0.28885119574049706,0.3372038388689215
COM,2019,0.34446151692391347,0.28518925592892036,0.34414445784424447
COM,2020,0.18797252330397415,0.1378380939186093,0.53342295463355
COM,2021,0.0,0.0,0.4888250872290463
COM,2022,,,0.3562923659321281
CPV,2009,0.6838359073118042,0.6160477159131117,0.19825864852628633
CPV,2010,0.7,0.6382499362771294,0.17642875349391574
CPV,2011,0.6303249331701751,0.5926852865645211,0.11942934389838591
CPV,2012,0.6757061748010654,0.6216276796519399,0.16006512050906382
CPV,2013,0.6774389324982831,0.6023423638623204,0.221707271411222
CPV,2014,0.6600275177341911,0.587594872705391,0.2194837126714176
CPV,2015,0.629770023158481,0.5341922654803334,0.30353225515180005
CPV,2016,0.6251079450972634,0.5255848061753444,0.3184190497096745
CPV,2017,0.6337860160903411,0.5418729843494798,0.29004436641833314
CPV,2018,0.5731625491428645,0.5009285141621957,0.2520542735693078
CPV,2019,0.63473986611979,0.530887060893824,0.32722950225523295
CPV,2020,0.42073457414961757,0.3314376906504395,0.4244808436752011
CPV,2021,0.43379036733816084,0.34563458939156533,0.40644414714665056
CPV,2022,1.0,0.8385122473537495,0.322975505292501
CRI,2009,0.4872236419492426,0.4405067424880807,0.19176778562822186
CRI,2010,0.48178905785543463,0.43850604111074826,0.17967621322638608
CRI,2011,0.47918634023403567,0.4428496769903392,0.15165984583763187
CRI,2012,0.4775979866545017,0.4260302988929861,0.2159460014592568
CRI,2013,0.4866055632268168,0.4320114992574143,0.22438733995301705
CRI,2014,0.48157400286579716,0.4314507970069272,0.20816408510672083
CRI,2015,0.485438024379624,0.42989882798043666,0.22882095596102048
CRI,2016,0.4492189243222925,0.4023890101956881,0.20849484111673894
CRI,2017,0.4416056336364387,0.40262822701324896,0.17652585770805032
CRI,2018,0.4768996965085715,0.4364338341043889,0.16970387148675936
CRI,2019,0.36706333347671055,0.3290609393252151,0.20706178299831016
CRI,2020,0.3023133323838292,0.27365608457235047,0.18958639756644485
CRI,2021,0.5734725043181386,0.533522328261527,0.1393272589559025
CRI,2022,1.0,0.9300652424503352,0.13986951509932974
CUB,2009,0.16367867720014714,0.16367867720014714,0.0
CUB,2010,0.12924119149375968,0.12924119149375968,0.0
CUB,2011,0.10313830094152379,0.10313830094152379,0.0
CUB,2012,0.0994827943732856,0.0994827943732856,0.0
CUB,2013,0.09930697328714255,0.09930697328714255,0.0
CUB,2014,0.1012760121706329,0.1012760121706329,0.0
CUB,2015,0.1351559918719254,0.1351559918719254,0.0
CUB,2016,0.16306231121217565,0.16306231121217565,0.0
CUB,2017,0.17082251126909379,0.17082251126909379,0.0
CUB,2018,0.1387303626601429,0.1387303626601429,0.0
CUB,2019,0.15181221594079344,0.15181221594079344,0.0
CUB,2020,0.09343669967153162,0.09343669967153162,0.0
CUB,2021,0.0,0.0,0.0
CUB,2022,,,0.0
CUW,2009,0.30268549939734357,0.30268549939734357,0.0
CUW,2010,0.3773617087242466,0.3773617087242466,0.0
CUW,2011,0.4713637225013717,0.4713637225013717,0.0
CUW,2012,0.4159903553047222,0.4159903553047222,0.0
CUW,2013,0.23862121515121154,0.23862121515121154,0.0
CUW,2014,0.39771113326792246,0.39771113326792246,0.0
CUW,2015,0.7363060685235134,0.7363060685235134,0.0
CUW,2016,0.7611566886270416,0.7611566886270416,0.0
CUW,2017,0.5351238753034547,0.5351238753034547,0.0
CUW,2018,0.4877784610294955,0.4877784610294955,0.0
CUW,2019,1.0,1.0,0.0
CUW,2020,0.5714285714285714,0.5714285714285714,0.0
CUW,2021,1.0,1.0,0.0
CUW,2022,1.0,1.0,0.0
CYM,2009,1.0,1.0,0.0
CYM,2010,1.0,1.0,0.0
CYM,2011,1.0,1.0,0.0
CYM,2012,1.0,1.0,0.0
CYM,2013,1.0,1.0,0.0
CYM,2014,1.0,1.0,0.0
CYM,2015,1.0,1.0,0.0
CYM,2016,1.0,1.0,0.0
CYM,2017,0.7014455493291345,0.7014455493291345,0.0
CYM,2018,0.7094607256292188,0.7094607256292188,0.0
CYM,2019,0.7116455097449588,0.7116455097449588,0.0
CYM,2020,1.0,1.0,0.0
CYM,2021,1.0,1.0,0.0
CYM,2022,1.0,1.0,0.0
CYP,2009,0.6870948388049407,0.6870948388049407,0.0
CYP,2010,0.6675910051750011,0.6675910051750011,0.0
CYP,2011,0.6750071572225284,0.6750071572225284,0.0
CYP,2012,0.6825627242607424,0.6825627242607424,0.0
CYP,2013,0.6899104661446169,0.6899104661446169,0.0
CYP,2014,0.6844079014848728,0.6844079014848728,0.0
CYP,2015,0.6782086125010254,0.6782086125010254,0.0
CYP,2016,0.6860566323583412,0.6860566323583412,0.0
CYP,2017,0.6859080627385507,0.6859080627385507,0.0
CYP,2018,0.6772829768571687,0.6772829768571687,0.0
CYP,2019,0.6669192730548613,0.6669192730548613,0.0
CYP,2020,0.5832916179066211,0.5832916179066211,0.0
CYP,2021,1.0,1.0,0.0
CYP,2022,1.0,1.0,0.0
CZE,2009,0.18047348484127337,0.14888047888037578,0.35011243882926835
CZE,2010,0.31406329121804233,0.25976071622346647,0.3458065715606069
CZE,2011,0.12871227654390713,0.10690569071926616,0.3388423608093386
CZE,2012,0.1985376342501615,0.1644253125611455,0.34363582318134955
CZE,2013,0.2278058176585986,0.1876480726959725,0.3525611889579445
CZE,2014,0.2675030186938277,0.22085213084757377,0.3487877488190031
CZE,2015,0.15068540694073662,0.12336919239641583,0.3625595218396168
CZE,2016,0.17205482244971054,0.1393529356471947,0.3801333358392113
CZE,2017,0.27143159309908,0.21474610345078804,0.4176779055163281
CZE,2018,0.15773562573534855,0.1259838982340906,0.4025942440489829
CZE,2019,0.24743270689650815,0.19680360499162616,0.40923532333224033
CZE,2020,0.18667264642659886,0.1460470115364395,0.43526071620925655
CZE,2021,0.3125004570058774,0.24804137182341476,0.41253754186510094
CZE,2022,0.20369531964185594,0.16456301255819517,0.3842239198471966
DEU,2009,0.2639917363130458,0.16869130149695344,0.7219955908247332
DEU,2010,0.3325189363342659,0.21221779544610503,0.7235746764643063
DEU,2011,0.2903563223689108,0.18551877421756469,0.7221302935373682
DEU,2012,0.26546747530266257,0.16923067644385717,0.7250364569074587
DEU,2013,0.2545321859493359,0.16288951005106328,0.7200871320573493
DEU,2014,0.2197953571383419,0.14074523868393035,0.7193065357122755
DEU,2015,0.2884361935133845,0.18460461459440036,0.7199622048414392
DEU,2016,0.27718786411738633,0.17727278809390676,0.7209195564288235
DEU,2017,0.33657382233432626,0.21524996470889335,0.7209346037905421
DEU,2018,0.41146505143974943,0.26353920011950277,0.7190202463253786
DEU,2019,0.3173981219828151,0.2028776765097859,0.7216201832424811
DEU,2020,0.3708538543957585,0.23594072511328112,0.7275811087485917
DEU,2021,0.36146663093322423,0.2304185666217369,0.7250908000727544
DEU,2022,0.2921642417582947,0.1866273651638735,0.7224489619898871
DJI,2009,0.0,0.0,0.23729292009330522
DJI,2010,,,0.29257700085455346
DJI,2011,0.0,0.0,0.19711082699536586
DJI,2012,0.0,0.0,0.1885865666711005
DJI,2013,0.30789953852884877,0.30244494915568426,0.035430968160762355
DJI,2014,0.26785744821129454,0.2616134197013307,0.04662202639247416
DJI,2015,0.21175181589847525,0.2070817197693887,0.04410914833736905
DJI,2016,0.22659240928344754,0.22025947188838146,0.05589717162276277
DJI,2017,0.20759453881780565,0.20269799029386762,0.047174155464999645
DJI,2018,0.20224012345252634,0.1988861499496976,0.03316823037458286
DJI,2019,0.425998646400819,0.4191891306203273,0.03196965923729568
DJI,2020,0.37792539828494365,0.36050624399909015,0.09218303064521755
DJI,2021,0.34242912877508686,0.33661173483976914,0.033977214240665035
DJI,2022,,,0.03893484343407277
DMA,2009,0.5714285714285714,0.5392716448513525,0.11254924302026612
DMA,2010,0.5714285714285714,0.5410286621388501,0.10639968251402442
DMA,2011,0.5714285714285714,0.5368228947854506,0.12111986825092246
DMA,2012,0.5714285714285714,0.5270483686173616,0.15533070983923453
DMA,2013,0.5714285714285714,0.5348870361867117,0.12789537334650877
DMA,2014,0.2233126855364345,0.20658890698553112,0.14977902854672195
DMA,2015,0.2999283334730208,0.2699206716550674,0.20009888009231833
DMA,2016,0.5714285714285714,0.4643771765239506,0.3746798821661727
DMA,2017,0.40529415170166416,0.3266324124142642,0.3881711046514316
DMA,2018,0.5714285714285714,0.49818405423631207,0.2563558101729078
DMA,2019,0.5714285714285714,0.5170897900825455,0.1901857347110908
DMA,2020,0.42362795523997443,0.35423285769912816,0.3276228430276075
DMA,2021,0.5335729065281292,0.43817906172387394,0.35756629932718004
DMA,2022,0.4579911679949163,0.3792831201681539,0.34370989367042115
DNK,2009,0.3025544940960938,0.25913549471675906,0.2870160597617468
DNK,2010,0.37002352576972636,0.3180943465699826,0.2806804193961463
DNK,2011,0.5843212727089883,0.5064274796347463,0.26661289503671975
DNK,2012,0.5842558955130395,0.4970995997407431,0.2983497349077283
DNK,2013,0.21211279943840658,0.18250029384925454,0.27921469772267044
DNK,2014,0.46945732244819266,0.41587722142163663,0.22826399105732934
DNK,2015,0.30498903238354647,0.270793539076924,0.22424080655870335
DNK,2016,0.5910150747939408,0.5258117269366102,0.22064867932535911
DNK,2017,0.41893274110574613,0.36889399842970444,0.2388867604091656
DNK,2018,0.42859700650612187,0.38683724458322766,0.1948672589354529
DNK,2019,0.45752013388746066,0.41540241727510596,0.1841130629792774
DNK,2020,0.49811946758937126,0.44403164591707095,0.2171680698771164
DNK,2021,1.0,0.9017340278318685,0.19653194433626303
DNK,2022,1.0,0.9001519180494052,0.19969616390118952
DOM,2009,0.6792951324089589,0.6332382784607352,0.13560189599738162
DOM,2010,0.39824202550128607,0.37983534345558323,0.0924396767143472
DOM,2011,0.5656400548661157,0.5420494505094592,0.0834120715239671
DOM,2012,0.7620732511057152,0.7373742138396687,0.06482063825284497
DOM,2013,0.49239079602874386,0.46769322562707855,0.10031694581156869
DOM,2014,0.5669113993609713,0.5387079230853457,0.09949870934829298
DOM,2015,0.5168243065098155,0.4874203115212005,0.11378719854406294
DOM,2016,0.38891079635853987,0.36327387864747074,0.13183957838719537
DOM,2017,0.47323189097345664,0.4386460066639484,0.14616886549367483
DOM,2018,0.3901976871100434,0.36170823151902953,0.14602575326377704
DOM,2019,0.3204709044121479,0.293665149527173,0.16728978834534594
DOM,2020,0.3068709109674397,0.2670753152908879,0.25936375364541625
DOM,2021,0.3518566316649953,0.312610799668376,0.22307854088699086
DOM,2022,0.5997224837732466,0.5411044548860648,0.19548384618958192
DZA,2009,0.12126978810756538,0.06063489405378269,1.0
DZA,2010,0.08106791343577116,0.04053395671788558,1.0
DZA,2011,0.11508787492008118,0.05754393746004059,1.0
DZA,2012,0.027683103878140613,0.013841551939070306,1.0
DZA,2013,0.04056752420291402,0.02028376210145701,1.0
DZA,2014,0.024601624458981293,0.012300812229490646,1.0
DZA,2015,0.003347208240825157,0.0016736041204125785,1.0
DZA,2016,0.046123844495378354,0.023061922247689177,1.0
DZA,2017,0.025715813208403132,0.012857906604201566,1.0
DZA,2018,0.06472249108988569,0.0370545697044697,0.8549708430409815
DZA,2019,0.031418565553897104,0.01927136309258326,0.7732499716115859
DZA,2020,0.02951428446120605,0.017298266274476063,0.8278037844886178
DZA,2021,0.019809766884604257,0.01253881026657376,0.734077958653954
DZA,2022,0.0,0.0,0.8778885159173849
ECU,2009,0.05483933162121079,0.052030649689701315,0.102433120480379
ECU,2010,0.12724507618944528,0.12483655871612023,0.03785635633930841
ECU,2011,0.20265296898569,0.19911034874360864,0.034962431192720266
ECU,2012,0.24904029833318525,0.24641697660785825,0.021067447661159866
ECU,2013,0.28172107450408485,0.27359393609746707,0.057696346792117215
ECU,2014,0.2901694290095016,0.2833750134222398,0.046830678272722484
ECU,2015,0.28358601762030855,0.27953970996029964,0.028536721901617063
ECU,2016,0.28957429540352736,0.2759635317654816,0.09400533026647868
ECU,2017,0.2643754339641253,0.261683179510783,0.02036690333117406
ECU,2018,0.2579228340939695,0.25632343886166925,0.012402122037148067
ECU,2019,0.23603337987314219,0.23243194774339831,0.030516295039959885
ECU,2020,0.18882308326612868,0.17308051499021446,0.1667441078030329
ECU,2021,0.3329632691166974,0.30974556772504896,0.13946103696808082
ECU,2022,,,0.11036659239842811
EGY,2009,0.362760482880732,0.2946570385810082,0.37547333578842296
EGY,2010,0.3528393435155639,0.2930851936093117,0.3387045747839991
EGY,2011,0.09140267648728072,0.08465931710655702,0.14755277722446286
EGY,2012,0.15730686372725378,0.14921154000326903,0.10292397333686339
EGY,2013,0.1475904274686853,0.13899477336501387,0.11647983207441037
EGY,2014,0.17082250698023857,0.16334959012389713,0.0874933518825587
EGY,2015,0.2006547566188879,0.18971513889070976,0.10903920657067905
EGY,2016,0.20171034106353714,0.18344206407047384,0.18113376732935013
EGY,2017,0.31288649610947433,0.26846166927124687,0.2839676840683077
EGY,2018,0.3491513394792873,0.29826567263686093,0.2914820084512095
EGY,2019,0.3358996399817863,0.2871154301710627,0.29046896158250607
EGY,2020,0.16402731661090691,0.14146471839485675,0.2751078135304919
EGY,2021,0.1485712272966838,0.13305021520909388,0.20893698423310172
EGY,2022,0.39070030238046854,0.36141599504105687,0.14990675543882362
ERI,2009,0.256667186005291,0.256667186005291,0.0
ERI,2010,0.11788752393476969,0.11788752393476969,0.0
ERI,2011,0.17963264021173367,0.17963264021173367,0.0
ERI,2012,0.22999845799737156,0.22999845799737156,0.0
ERI,2013,0.3110183259126878,0.3110183259126878,0.0
ERI,2014,0.3231146800919854,0.3231146800919854,0.0
ERI,2015,0.4019086303279183,0.4019086303279183,0.0
ERI,2016,0.46945916854824254,0.46945916854824254,0.0
ERI,2017,0.45574218144061995,0.45574218144061995,0.0
ERI,2018,1.0,1.0,0.0
ERI,2019,1.0,1.0,0.0
ERI,2020,,,0.0
ERI,2021,1.0,1.0,0.0
ERI,2022,,,0.0
ESP,2009,0.19806804929651053,0.1975897176722862,0.004829972586929129
ESP,2010,0.9288598263494638,0.9248193252743543,0.008699915661094348
ESP,2011,0.780783456713354,0.7720109782059711,0.022470964086022192
ESP,2012,0.24681474520734736,0.24226187574401142,0.03689301025764179
ESP,2013,1.0,0.9853547453560827,0.02929050928783451
ESP,2014,0.9796020138335303,0.9635874248491589,0.03269611282586209
ESP,2015,1.0,0.975685697606098,0.04862860478780406
ESP,2016,1.0,0.9688356682435717,0.06232866351285659
ESP,2017,1.0,0.969777655224523,0.060444689550954035
ESP,2018,1.0,0.973915486313956,0.0521690273720881
ESP,2019,0.8644487794606407,0.838338261553762,0.060409635659778305
ESP,2020,1.0,0.9547422715880073,0.09051545682398553
ESP,2021,1.0,0.9612812009589236,0.07743759808215281
ESP,2022,1.0,0.9691848559127106,0.0616302881745787
EST,2009,1.0,0.9125720515476505,0.17485589690469905
EST,2010,1.0,0.9627631337918637,0.0744737324162725
EST,2011,1.0,1.0,0.0
EST,2012,1.0,1.0,0.0
EST,2013,0.6232902108771228,0.6232902108771228,0.0
EST,2014,0.6292159195872026,0.6292159195872026,0.0
EST,2015,0.6019765996795304,0.6019765996795304,0.0
EST,2016,0.5707350470280792,0.5707350470280792,0.0
EST,2017,0.628950276998385,0.628950276998385,0.0
EST,2018,0.5191176855869212,0.5191176855869212,0.0
EST,2019,0.6267601287625723,0.6257545746347085,0.0032087367454245387
EST,2020,0.5879615193062577,0.5824296822819971,0.018817003639243945
EST,2021,1.0,0.9939919827146217,0.012016034570756524
EST,2022,1.0,0.9978301333072863,0.004339733385427333
ETH,2009,0.4144255639157337,0.3946731638747139,0.09532423557266906
ETH,2010,0.4176730150234603,0.393777834389047,0.11442051449299948
ETH,2011,0.4667814970734751,0.4377493913855492,0.12439270138146025
ETH,2012,0.3992713661148607,0.3848412767845811,0.07228211464645058
ETH,2013,0.5248602727198136,0.505439730438783,0.07400271382855417
ETH,2014,0.44219375121341786,0.42175742269329464,0.09243155727119244
ETH,2015,0.4662525529448483,0.44494915960440273,0.0913813477519574
ETH,2016,0.4555973086794657,0.44116109915478763,0.0633726725318942
ETH,2017,0.46924956456788597,0.45354262178542165,0.06694494345211902
ETH,2018,0.5336632052172844,0.5082015573444778,0.0954221599836165
ETH,2019,0.5123156388708507,0.49573436117303205,0.06473071067814362
ETH,2020,0.38346944235439634,0.3684478577423989,0.07834566697032784
ETH,2021,0.30728333888551074,0.30493680429817593,0.015272774604998181
ETH,2022,,,0.0
FIN,2009,0.5088411180014898,0.49863060664448344,0.04013241460166925
FIN,2010,0.5924576222006257,0.5858344123831648,0.02235842554564376
FIN,2011,0.3528936858859485,0.34998340917406573,0.016493787382885112
FIN,2012,0.5300077200874507,0.5236903616238642,0.02383874130189724
FIN,2013,0.46524872961886565,0.4595164589446577,0.024641746701399365
FIN,2014,0.5968089451216768,0.5903536176253503,0.021632810798472187
FIN,2015,0.5931871912923179,0.5839631606149036,0.031099898355251863
FIN,2016,0.5928972225060569,0.583606540932018,0.031339939609664844
FIN,2017,0.5968335999225965,0.5892508907213019,0.025409793290049627
FIN,2018,0.5173643718106713,0.5128860831303742,0.01731193303715107
FIN,2019,0.5974910575618902,0.5907566983558565,0.02254212551235098
FIN,2020,0.2826946239999673,0.2767330195767165,0.04217699182883301
FIN,2021,1.0,0.9779748494585188,0.044050301082962554
FIN,2022,1.0,0.9843393804196108,0.03132123916077844
FJI,2009,0.6266091304681419,0.5707355764877716,0.17833622672758373
FJI,2010,0.6137901674774108,0.5570031097045627,0.18503736547698285
FJI,2011,0.5969524149235748,0.5455107404659773,0.17234765509469735
FJI,2012,0.589298603205548,0.5343959238252353,0.18633229090197825
FJI,2013,0.5879296345112325,0.5381698587398299,0.16927119454616246
FJI,2014,0.5976060234243177,0.5496329625554052,0.1605507942976347
FJI,2015,0.568068748616907,0.5157194323846136,0.18430627053415535
FJI,2016,0.6293652232570103,0.5732179812824479,0.17842499044988963
FJI,2017,0.6298267488218798,0.5682450190243926,0.1955513318946163
FJI,2018,0.63428907356775,0.5884791896789907,0.14444481482579474
FJI,2019,0.6253776020448651,0.5778257489364567,0.15207405238986185
FJI,2020,0.4816879943080722,0.4148215638287043,0.2776337848130061
FJI,2021,0.5812984178380551,0.4740424055776101,0.369022206044695
FJI,2022,0.3821284063414253,0.33586816083060045,0.24211885189970467
FRA,2009,0.42461216679497105,0.4101954745467565,0.06790522446416788
FRA,2010,0.44481734762801384,0.4254752891957135,0.08696629542638921
FRA,2011,0.4017191488201978,0.38713828734343364,0.0725923149025206
FRA,2012,0.3376309995056456,0.3225523189961339,0.08932047431420512
FRA,2013,0.2503025116195921,0.24291384135199975,0.05903792350930607
FRA,2014,0.2494864570916007,0.24250336620466859,0.05597971904637875
FRA,2015,0.534016060848876,0.516467005560211,0.06572482206160198
FRA,2016,0.4667703990162933,0.4500586514553334,0.07160585845280458
FRA,2017,0.38117050136334285,0.3677205491321758,0.07057184217068362
FRA,2018,0.6130717606806236,0.5927408461673098,0.06632474635837969
FRA,2019,0.5363139469072213,0.5137009404969349,0.08432749713368289
FRA,2020,0.17752460362476605,0.16618205915601733,0.12778560534317226
FRA,2021,1.0,0.9439104116377722,0.11217917672445558
FRA,2022,1.0,0.954500098161922,0.090999803676156
FSM,2009,0.006826445813835956,0.006439802584035326,0.11327804844417713
FSM,2010,0.006438134079303671,0.00607797463301412,0.11188317666366618
FSM,2011,0.006065623774661486,0.00560223632628553,0.15279135851178555
FSM,2012,0.005729904611218507,0.005304705832509457,0.1484139117696862
FSM,2013,0.005935719703456639,0.005426589949912793,0.17154777482075395
FSM,2014,0.5739543633928327,0.49953966826837737,0.25930526839996687
FSM,2015,0.0059784659149214716,0.0059784659149214716,0.0
FSM,2016,0.00567061475895907,0.00567061475895907,0.0
FSM,2017,0.00506753349165542,0.00506753349165542,0.0
FSM,2018,0.004581728030661593,0.004581728030661593,0.0
FSM,2019,0.023029650719931842,0.023029650719931842,0.0
FSM,2020,0.02443774874601823,0.02443774874601823,0.0
FSM,2021,0.023235846878762966,0.023235846878762966,0.0
FSM,2022,,,0.0
GAB,2009,0.4382558849742289,0.3947862068789301,0.19837578723149357
GAB,2010,0.4458186812262951,0.4154858859463096,0.13607682476001365
GAB,2011,0.4417223371706457,0.4079970615432885,0.15269898209529967
GAB,2012,0.5714285714285714,0.5234402966780466,0.1679589616268367
GAB,2013,0.25704044160028605,0.22774546709834873,0.22794058646610044
GAB,2014,0.44999821514733845,0.40379347214661704,0.20535522784503957
GAB,2015,0.06188932225504981,0.05565870762916252,0.20134699812062987
GAB,2016,0.6506568334796481,0.6506568334796481,0.0
GAB,2017,0.636550819925876,0.636550819925876,0.0
GAB,2018,0.6333752504128799,0.6333752504128799,0.0
GAB,2019,0.6301131795614151,0.6301131795614151,0.0
GAB,2020,0.12988837648561175,0.12988837648561175,0.0
GAB,2021,0.12709136526953876,0.12709136526953876,0.0
GAB,2022,,,0.0
GBR,2009,0.414009003312798,0.4103393564547149,0.01772737707981938
GBR,2010,0.8252852890779296,0.8140328554541971,0.027269197143462
GBR,2011,0.6758934367687356,0.6670412293190975,0.026194092050836112
GBR,2012,0.33579747796176734,0.3305052073552187,0.03152060961667628
GBR,2013,0.5977744603832958,0.58858099356055,0.03075898162946251
GBR,2014,0.9614964670055146,0.9463964508142713,0.031409405462031005
GBR,2015,0.5942690598972752,0.5789664158054318,0.051500726268631766
GBR,2016,1.0,0.9762899302616924,0.0474201394766151
GBR,2017,1.0,0.9736844328316621,0.05263113433667598
GBR,2018,0.27979897653738983,0.2721811429391112,0.054452190587342
GBR,2019,0.20387208780655752,0.1979613080435207,0.0579851791054913
GBR,2020,1.0,0.9589376528273819,0.08212469434523627
GBR,2021,1.0,0.9646268078354914,0.07074638432901714
GBR,2022,1.0,0.9786308175354547,0.042738364929090604
GEO,2009,0.4699338903468385,0.4208625439756502,0.20884361557737754
GEO,2010,0.47611633792154195,0.43221667352717075,0.18440730089630022
GEO,2011,0.4854149448517603,0.4441437181402909,0.17004514240521837
GEO,2012,0.5114315275912847,0.47322538248570745,0.14940864238666982
GEO,2013,0.5146525259551898,0.47753056501043095,0.1442602885349135
GEO,2014,0.5228836044241946,0.4903446759033326,0.12445954795883969
GEO,2015,0.5474859164912673,0.5103270558883652,0.13574362183066227
GEO,2016,0.5647282975055526,0.5232467078075699,0.14690813221582882
GEO,2017,0.5729133174031302,0.5314553659799293,0.1447267855846648
GEO,2018,0.574221047796007,0.5348384231110993,0.13716886497305297
GEO,2019,0.5628393966483439,0.5234335314380602,0.14002525567663546
GEO,2020,0.2788052634288852,0.24959270350355628,0.2095552972426586
GEO,2021,1.0,0.9109822631961041,0.1780354736077918
GEO,2022,1.0,0.928360373914289,0.14327925217142187
GHA,2009,0.45926432448562055,0.4189820309858946,0.1754209563080799
GHA,2010,0.07312071137596036,0.06575002193879552,0.20160332957559482
GHA,2011,0.4335715668562018,0.40003045926763736,0.15472005155581933
GHA,2012,0.4433132197892226,0.41544469559484665,0.12572836969592882
GHA,2013,0.38807212800765434,0.36494616049885836,0.11918386217285776
GHA,2014,0.4407682391781883,0.4096978580579622,0.1409828493003796
GHA,2015,0.43443104441295727,0.404716688210075,0.13679665201198957
GHA,2016,0.4370468863554721,0.4058397654153417,0.14280902994351982
GHA,2017,0.4073527182915409,0.3766291386496817,0.15084509449557892
GHA,2018,0.3498110646265703,0.32950684304771544,0.11608678873854365
GHA,2019,0.45536184339656455,0.4267319034986844,0.1257458889586713
GHA,2020,0.2614232637539432,0.24203988342145652,0.14829116624242508
GHA,2021,0.35586515211186504,0.3232916971214129,0.18306628113006557
GHA,2022,0.3050731165972174,0.2938175664568766,0.07378919693668938
GIN,2009,0.13062931576890935,0.12151451717859559,0.13955211411255292
GIN,2010,0.0,0.0,0.07069796353600763
GIN,2011,0.40098190659446,0.36318116893957364,0.18854086447903876
GIN,2012,0.5025703651987332,0.4725513454895932,0.11946195712224092
GIN,2013,0.17670606918839724,0.16443363767027766,0.13890220720189514
GIN,2014,0.17459269084107917,0.15945571740001505,0.17339756169795642
GIN,2015,0.15309265524914129,0.14416880795458747,0.11658099835072082
GIN,2016,0.5173526506696269,0.4993339235441123,0.06965742652402505
GIN,2017,0.493762086183339,0.46525632286981744,0.11546355668522135
GIN,2018,0.44246868203704737,0.40887343369881946,0.15185367779505365
GIN,2019,0.18762273297716922,0.1718102961368865,0.16855566049351658
GIN,2020,0.2786550472458487,0.26210287846112035,0.118800423307064
GIN,2021,0.35172015222960756,0.3153199574086367,0.2069838454818381
GIN,2022,0.5516121785996854,0.4977591786553943,0.195256747525051
GMB,2009,0.39684435390866585,0.3215537452049849,0.3794465410033736
GMB,2010,0.43428762218413225,0.3557620858413328,0.3616291707687937
GMB,2011,0.7936038518633659,0.6658224754507881,0.32202811544462556
GMB,2012,0.5707999217535964,0.4787199650979816,0.3226347907432405
GMB,2013,0.7021087645486086,0.5902334147158623,0.3186838150487179
GMB,2014,0.5178959282519434,0.4694490151258187,0.1870913072811666
GMB,2015,0.7919893814673914,0.7374205270272441,0.137801985019149
GMB,2016,0.5273967835010619,0.49844277568354783,0.10979971332136795
GMB,2017,0.5198652106199098,0.47931913268373966,0.1559868870156599
GMB,2018,0.5520646064431354,0.5128783364821589,0.1419626235901897
GMB,2019,0.4544544502989927,0.4040295709945359,0.22191389817519197
GMB,2020,0.5298408207686945,0.4444762728505301,0.32222714661477886
GMB,2021,0.5714285714285714,0.42163113876019304,0.5242910143393243
GMB,2022,1.0,0.799888007470131,0.40022398505973805
GNB,2009,0.20359914231642914,0.20359914231642914,0.0
GNB,2010,0.23645707290086668,0.23645707290086668,0.0
GNB,2011,0.162610138599339,0.162610138599339,0.0
GNB,2012,0.03830908051358737,0.03830908051358737,0.0
GNB,2013,0.15123907205105233,0.15123907205105233,0.0
GNB,2014,0.25658756771068353,0.25658756771068353,0.0
GNB,2015,0.15596179294668425,0.15596179294668425,0.0
GNB,2016,0.17136682684075485,0.17136682684075485,0.0
GNB,2017,0.06898682941104073,0.06898682941104073,0.0
GNB,2018,0.09157640814662357,0.09157640814662357,0.0
GNB,2019,0.32822890943175037,0.32822890943175037,0.0
GNB,2020,0.09713053922928779,0.09713053922928779,0.0
GNB,2021,0.07338269060658724,0.07338269060658724,0.0
GNB,2022,0.16018116482986852,0.16018116482986852,0.0
GNQ,2009,0.17080248782011354,0.17080248782011354,0.0
GNQ,2010,0.23950509893362862,0.23950509893362862,0.0
GNQ,2011,0.20676954580393042,0.20676954580393042,0.0
GNQ,2012,0.21644497641454602,0.21644497641454602,0.0
GNQ,2013,0.23208761389865978,0.23208761389865978,0.0
GNQ,2014,0.23404920260720413,0.23404920260720413,0.0
GNQ,2015,0.7700805767013552,0.7700805767013552,0.0
GNQ,2016,0.8115713075802821,0.8115713075802821,0.0
GNQ,2017,0.5674472448844137,0.5674472448844137,0.0
GNQ,2018,0.4800125309030354,0.4800125309030354,0.0
GNQ,2019,0.8525915014022442,0.8525915014022442,0.0
GNQ,2020,0.3229931481361852,0.3229931481361852,0.0
GNQ,2021,0.8329656971986946,0.8329656971986946,0.0
GNQ,2022,1.0,1.0,0.0
GRC,2009,0.29128310337177094,0.29128310337177094,0.0
GRC,2010,0.17391334668671482,0.1732124458621526,0.008060345429667685
GRC,2011,0.2101079297649507,0.20926322895722888,0.008040637101767919
GRC,2012,0.19555983980092803,0.1928970329940986,0.027232654818494864
GRC,2013,0.2735855851368077,0.2725317091905327,0.007704177438646906
GRC,2014,0.37587612212259236,0.37397772222851866,0.010101199742901208
